Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
22:17	z6y6			that I will greatly bless you	1	 Alternate translation: “I will surely bless you,” or “I will surely cause you to prosper greatly,”
22:17	d019			and I will greatly multiply your offspring	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “I will greatly increase the number of your descendants so that they will be” or “In fact, I will give you so many offspring that they will be”
22:17	ufpq		rc://*/ta/man/translate/figs-simile	as the stars of the heavens	1	Make sure it is clear in your translation that God is comparing the number of stars and grains of sand to the number of descendants Abraham will have. There will be so many that no one can count them all (as in Gen 13:16 and 15:6). Alternate translation: “as many as the stars in the sky”
22:17	bf0s			and as the sand that {is} on the shore of the sea	1	 Alternate translation: “and as many as the grains of sand on the seashore,”
22:17	v3sf		rc://*/ta/man/translate/figs-idiom	and your offspring will possess the gate{s} of their enemies	1	Cities often had high stone walls surrounding them to protect the people inside. The gates in the walls were the only way to go in or out of a city. The idiom “possess the gates of … enemies” refers to taking control of the cities and conquering the people living there. Consider what is the best way to translate this idiom in your language. Alternate translation: “and they will conquer the cities of all their enemies.” or “They will conquer all their enemies and rule over them.” or “Your offspring will …”
22:18	ropw			in your offspring	1	See how you translated **offspring** in verse 17. Alternate translation: “In your offspring” or “Because of your offspring” or “By means of your offspring”
22:18	c2lu		rc://*/ta/man/translate/figs-activepassive	And & all the nations of the earth will be blessed	1	See how you translated a similar sentence (“in/through … all the … of/on the earth will be blessed”) in Gen 12:3 and 18:18. Alternate translation: “all the peoples of the earth will be blessed by me,” or “I will bless all the ethnic groups that live on the earth,”
22:18	emd5		rc://*/ta/man/translate/figs-metonymy	because you listened to my voice	1	Make sure your translation of **my voice** refers to what God commanded Abraham. Also, consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “because you heeded my command.”
22:19	nybt		rc://*/ta/man/translate/figs-explicit	Then Abraham returned	1	Make sure your translation does not sound like Abraham returned alone (without Isaac). Alternate translation: “Afterwards Abraham and Isaac went back”
22:19	tr07			to his young men	1	Be consistent here with how you translated **young men** in verses 3 and 5. Alternate translation: “to the two servants”
22:19	tggg		rc://*/ta/man/translate/figs-explicit	and they got up and went together to Beersheba	1	At that time, Abraham and his family were living in Beersheba (Gen 21:31-34). So in your translation, it should not sound like Beersheba was a new destination; they were returning home. Alternate translation: “Then they returned home together to the city of Beersheba,”
22:19	q7m7		rc://*/ta/man/translate/figs-explicit	And Abraham stayed at Beersheba	1	Make sure your translation does not sound like Abraham was living alone in Beersheba apart from his family. Alternate translation: “and Abraham continued to live there with his family.” or “where Abraham and his family continued to live.”
22:20	i6mk		rc://*/ta/man/translate/writing-newevent	Then it happened after those things	1	This phrase introduces a new topic. Consider what is the best way to do that in your language. Alternate translation: “Sometime after that”
22:20	s6w0		rc://*/ta/man/translate/figs-activepassive	that it was told to Abraham, saying	1	Consider what is the best way to translate this passive clause in your language.
22:20	q12r			Behold	1	 Alternate translation: “Listen,” or “I have some news for you:”
22:20	g7pp		rc://*/ta/man/translate/figs-quotations	Milcah, she too, has born sons for Nahor your brother	1	For some languages it may be better to use an indirect quote in this verse and say, “Sometime later Abraham found out that his brother Nahor and Nahor’s wife Milcah had some sons,” Do what is best in your language. Alternate translation: “Milcah the wife of your brother Nahor has born some sons for him,” or “your brother Nahor and his wife Milcah also have some sons,”
22:21	wmd4			Uz his firstborn and Buz his brother and Kemuel	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “including their oldest son Uz, then Buz and Kemuel,” or “The first one is Uz, the second is Buz, and the third is Kemuel,”
22:21	rvcd			the father of Aram	1	 Alternate translation: “who fathered Aram.” or “whose son is Aram.”
22:22	szt9			and	1	Make sure it is clear in your translation that the people listed in verse 22 were sons of Nahor and Milcah, not sons of Kemuel (verse 21). Also, consider whether or not it is better in your language to begin a new sentence here.
22:22	zhtn			Kesed and Hazo and Pildash and Jidlaph and Bethuel	1	Consider whether it is best in your language to use a conjunction between each name in this list (like Hebrew does), or only before the last name in the list. See what you did for a similar list of names in Gen 10:26-29.
22:23	hgj2			And Bethuel fathered Rebekah	1	Some translations put this sentence in parentheses to show that it is a separate comment by the author and not part of the previous quote. Do what is best in your language. Also, see how you translated **fathered** in Gen 11:27. Alternate translation: “Bethuel was the father of Rebekah.”
22:24	wjgn			And his concubine, and her name {was} Reumah, and she also bore	1	 Alternate translation: “In addition to that, Nahor and his concubine Reumah also had some sons, including”
22:24	ze05			Tebah and Gaham and Tahash and Maacah	1	See how you connected the list of names in verse 22.
23:1	y6lm			Now the life of Sarah was 127 years	1	 Alternate translation: “Sarah lived 127 years”
23:1	xsnc		rc://*/ta/man/translate/figs-infostructure	the years of the life of Sarah	1	Consider whether it is better in your language to combine the last part of verse 1 with the beginning of verse 2 and say, “That is how old she was when she died in Kiriath Arba …” Alternate translation: “Yes, that is how long she lived” or “That is how old she lived to be”
23:2	gq6y			Then Sarah died	1	Consider whether it is better in your language to begin a new sentence here or to continue the previous sentence. Alternate translation: “Then she died” or “before she died”
23:2	uigf		rc://*/ta/man/translate/translate-names	in Kiriath Arba	1	You can spell this name as two words, as in the Hebrew text, or combine them into one word with or without a hyphen. Be consistent with how you spell this name throughout the Bible. Alternate translation: “in the city of Kiriath-arba,”
23:2	zc7g			which {is} Hebron	1	The city of Kiriath Arba was later named Hebron (Joshua 14:15). Alternate translation: “which is also named Hebron,” or “also known as Hebron,” or “that is, Hebron,”
23:2	ptzp		rc://*/ta/man/translate/figs-infostructure	in the land of Canaan	1	For some languages it is more natural to put a general location before a specific location and say, “in the land of Canaan, in the city of Kiriath Arba, which is Hebron.” Do what is best in your language. Alternate translation: “in the land called Canaan.”
23:2	y3fa			And Abraham went	1	 Alternate translation: “Then Abraham came to her” or “Abraham came to her side”
23:2	d6r2			to mourn for Sarah and to weep for her	1	For some languages it is necessary to translate this sentence using a verb form that expresses completion or past tense so that it is clear that Abraham actually did this. Do what is best in your language. Alternate translation: “to mourn and cry for her.”
23:3	ad8l			Then Abraham got up from beside	1	 Alternate translation: “Later he got up from mourning beside” or “After a while, Abraham left”
23:3	fwcx			his dead one	1	 Alternate translation: “her body,”
23:3	l42n		rc://*/ta/man/translate/figs-explicit	and he spoke to the sons of Heth, saying	1	The phrase **sons of Heth** refers to the descendants of Canaan’s son Heth (Genesis 10:15; 15:20) who are also known as the Hittites. Consider what is the best way to refer to them here in your language. Also, for some languages it is necessary to make it explicit here in verse 3 that Abraham went to the city gates to meet with the Hittites, rather than wait until verse 10 for that information. Do what is best in your language. Alternate translation: “and he went to the elders of the Hittites at the city gates and said to them,”
23:4	s4tz		rc://*/ta/man/translate/figs-explicit	I {am	1	The leaders of the city already knew that Abraham was a foreigner, so make sure your translation of this sentence does not sound like he is telling them something that they did not know. Alternate translation: “I am coming to you as” or “Since I am”
23:4	i6f1			a foreigner and a sojourner	1	See how you translated **foreigner** in Gen 15:13. Alternate translation: “a outsider who has settled” or “a outsider who is living”
23:4	rxen		rc://*/ta/man/translate/figs-explicit	among you	1	It is implied by Abraham and understood by the Hittites that Abraham’s status as a foreigner means he owns no property. Consider whether or not to make this implied information explicit in your translation. Alternate translation: “among you and I have no land of my own.” or “in your land and I do not own any property here.”
23:4	ck58		rc://*/ta/man/translate/writing-politeness	Give to me	1	Make sure that the way you translate this phrase sounds polite, not rude or demanding. Alternate translation: “Please give me” or “Please let me buy”
23:4	sf40			property for a burial place among you	1	 Alternate translation: “some land among you” or “some of your property”
23:4	szs9			so that I can bury my dead from before me	1	Translate this clause in a way that shows respect for the person who has died. Alternate translation: “so I have a place to take my dead wife and bury her.” or “where I can bury the body of my wife who has died.” or “so that I can give my deceased wife a proper burial.”
23:5	vukz		rc://*/ta/man/translate/writing-quotations	Then the sons of Heth replied to Abraham, saying to him	1	See how you translated **the sons of Heth** in verse 3. Alternate translation: “The elders of the Hittites replied to him,” or “When the leaders of the Hittites heard that, they responded,”
23:6	r5h0		rc://*/ta/man/translate/grammar-honorifics	Listen to us, my lord	1	Abraham was not their actual lord or master. Rather, the Hittites are addressing him in a respectful manner. Also, for some languages it is more natural or respectful to put the form of address “My lord” or “Sir” first in this quote. Do what is best in your language. Alternate translation: “Please listen to our proposal, my lord”
23:6	dlnm			You {are} a mighty prince	1	The Hebrew text is ambiguous here. It could mean: (1) “You are a powerful/important leader/man” or (2) “You are a leader/man of/from God”. The interpretation that you do not follow in your translation could be put in a footnote.
23:6	i7x9			among us	1	 Alternate translation: “who lives among our people.”
23:6	i3yv			Bury	1	Make sure that the reply of the Hittites sounds polite here in your translation. Alternate translation: “So you may put”
23:6	bpqa			your dead	1	 Alternate translation: “your dead wife”
23:6	pudg		rc://*/ta/man/translate/figs-infostructure	our burial places	1	For some languages it may be better to change the order of the phrases in this sentence and say, “So please choose any one of our best burial sites and bury/put your dead/deceased wife there.” Do what is best in your language. Alternate translation: “places to bury people who have died.” or “tombs.”
23:6	j0hg		rc://*/ta/man/translate/figs-litotes	Each of us will not withhold from you his burial place to bury	1	 Alternate translation: “Each of us is happy to give you some of his land where you can bury” or “All of us are happy for you to use any of our burial sites to bury”
23:6	p2vf			your dead	1	Consider what is the best way in your language to refer to Sarah’s dead body here since it was just mentioned in the previous sentence. Alternate translation: “your dead wife.”
23:7	x7ub			Then Abraham got up	1	The verb **got up** reflects the fact that Abraham and the leaders/elders of the Hittites were all sitting as they talked to each other. Alternate translation: “So Abraham got up”
23:7	erok		rc://*/ta/man/translate/translate-symaction	and bowed	1	We do not know how far Abraham bowed down. He may have bowed his upper body from a standing position, or he may have knelt down and touched his forehead to the ground with his arms outstretched. Alternate translation: “and bowed low to the ground in respect” or “and kneeled and touched his forehead to the ground in respect”
23:7	rwqv			to the people of the land, to the sons of Heth	1	The phrase **people of the land** is a term that refers to the leaders of that region who owned land in the area and were the ones to decide whether a foreigner could acquire land. Alternate translation: “in front of the elders of the Hittites, who owned the land in the area” or “before the elders over the Hittites”
23:8	hd9f		rc://*/ta/man/translate/writing-quotations	and he said to them, saying	1	Consider whether it is more natural in your language to have two verbs or just one verb in this quote margin. Also consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “and said to them,”
23:8	r7qy			to bury my dead from before me	1	See how you translated this phrase in verse 4. Alternate translation: “for me to bury my dead wife here,” or “to allow me to bury the body of my wife who has died,” or “to let me give my deceased wife a proper burial here,”
23:8	fqbj			listen to me and intercede for me with Ephron, the son of Zohar	1	 Alternate translation: “please appeal to Ephron the son of Zohar on my behalf”
23:9	o16i			so that he will give to me	1	 Alternate translation: “to give to me”
23:9	lpzg		rc://*/ta/man/translate/translate-names	the cave of Machpelah, which {belongs} to him, which {is} at the end of his field	1	Machpelah is the name of the area or neighborhood where Ephron’s cave and field were located (verse 17). Alternate translation: “his cave that is at the end of his field in the Machpelah area.”
23:9	jtgy			For full price let him give it to me	1	 Alternate translation: “Ask him to give it to me for its full value” or “Ask him to sell it to me and I will pay him the full amount that it is worth”
23:9	g5xi			among you	1	 Alternate translation: “in front of you all” or “with all of you present to witness the sale”
23:9	kb9e			as property for a burial place	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “so that I will have land to bury the body of my deceased wife.” or “That way I will have a place here where I can bury the body of my wife who has died.”
23:10	yfyu			Now Ephron was sitting among the sons of Heth	1	 Alternate translation: “Now Ephron the Hittite was sitting there at the meeting among the other Hittite elders,” or “Ephron was one of the Hittite elders who had gathered there at the meeting,”
23:10	rq1v		rc://*/ta/man/translate/writing-quotations	so Ephron the Hittite responded to Abraham	1	 Alternate translation: “and he replied to Abraham”
23:10	igbc		rc://*/ta/man/translate/figs-idiom	in the ears of the sons of Heth	1	 Alternate translation: “in the hearing of the elders of the Hittites,” or “as the other elders listened,”
23:10	w1wf			for everyone who had come {to} the gate of his city	1	The pronoun **his** refers back to **everyone** who had gathered at the city gate, not just one person. Also, in that culture, the leaders of a city would hold their meetings at the city gates, where they would make decisions on important matters such as the one Abraham brought before them. You could include that information in a footnote. Alternate translation: “including everyone who had gathered there at their city gate,”
23:10	r2ii		rc://*/ta/man/translate/writing-quotations	saying	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “This is what he said:”
23:11	kb99		rc://*/ta/man/translate/writing-politeness	No, my lord	1	Make sure your translation of this phase sounds polite. In some cultures it is rude to say **No** too directly. Alternate translation: “That is not necessary, sir.” or “Sir, there is no need for that.”
23:11	ektg			Listen to me	1	 Alternate translation: “Please listen to my proposal:” or “Please accept this proposal:” or “Please listen to what I am proposing:”
23:11	m2tk			I give to you the field	1	Ephron is making a formal proposal or offer. Consider what is the best way to communicate that in your language. Alternate translation: “I hereby offer you the entire field,”
23:11	ut9u			and I give to you the cave that {is} in it	1	 Alternate translation: “as well as the cave that is in it.”
23:11	hebf			before the eyes of the sons of my people	1	 Alternate translation: “in the sight of the elders of my people.” or “as the elders of my people listen as witnesses.” or “and all the elders of my people here are witnesses of this.”
23:11	z7u7			Bury your dead	1	 Alternate translation: “You can bury your dead wife there.” or “Please go ahead and bury your dead wife on that land.”
23:12	c96c		rc://*/ta/man/translate/translate-symaction	Then Abraham bowed	1	See how you translated **bowed** in verse 7. Alternate translation: “Once again, Abraham bowed”
23:12	w96w			the people of the land	1	See how you translated this phrase in verse 7. You could translate this in a slightly different way here since these people have been referred to repeatedly before this. Alternate translation: “in front of the people who owned the land in the area,” or “to the elders of the Hittites,”
23:13	zbz3		rc://*/ta/man/translate/writing-quotations	and he spoke to Ephron in the ears of the people of the land, saying	1	Consider whether or not it is better in your language to begin a new sentence here. See how you translated **in the ears of** in verse 10. Alternate translation: “and he said to Ephron while the rest of the elders listened,” or “As they all listened, he said to Ephron,”
23:13	btl1			But	1	 Alternate translation: “Instead of doing that,”
23:13	ul13			if you would, please	1	In verses 9-15, Abraham and Ephron are bargaining indirectly with each other according to the customs of that culture and time. Keep that in mind as you translate their conversation. Alternate translation: “if you are willing,”
23:13	nu5f			listen to me	1	 Alternate translation: “please accept my proposal” or “please listen to what I am offering”
23:13	dy0v			I will give the price of the field	1	 Alternate translation: “I will give you the full price of what the field is worth.” or “I want to give you the full price of the field.”
23:13	riop		rc://*/ta/man/translate/writing-politeness	Take it from me	1	 Alternate translation: “Please take my money”
23:13	la7v			and I will bury my dead there	1	 Alternate translation: “so that I can bury the body of my dead wife there.” or “so that the field will be mine and I can bury my wife there who has died.” or “then I will have a place to bury the body of my deceased wife.”
23:14	p5za		rc://*/ta/man/translate/writing-quotations	Then Ephron answered Abraham, saying to him	1	 Alternate translation: “Then Ephron said to Abraham,”
23:15	ihwt		rc://*/ta/man/translate/grammar-honorifics	My lord	1	See how you translated this respectful form of address in verses 6 and 11.
23:15	stvm		rc://*/ta/man/translate/writing-politeness	listen to me	1	See how you translated this clause in verse 13. Make sure Ephron sounds polite here in your translation.
23:15	tka1		rc://*/ta/man/translate/translate-bmoney	Land {worth} 400 shekels of silver	1	Coins did not exist at that time. Rather people paid each other with shekels of silver or gold, which was a weight measurement. Four hundred shekels of silver was about 10 pounds (4.5 kilos) of silver. Many translation teams like to keep the same numbers that are in the Hebrew text in their translation, and then in a footnote give the equivalent amount in their own currency. Other teams put the equivalent amount in the text and put the literal phrase in a footnote. See how you translated **shekels of silver** in Gen 20:16. Alternate translation: “The field is worth 400 shekels of silver.” or “If I were selling that land, it would cost 400 shekels of silver.”
23:15	xoco			between me and you	1	 Alternate translation: “However, since you and I are friends,” or “But as far as you and I are concerned,”
23:15	efpw		rc://*/ta/man/translate/figs-rquestion	what {is} that	1	Decide whether or not a rhetorical question fits here well in your language. Alternate translation: “what significance is that?” or “that is not important.” or “I would not ask you to pay that.”
23:15	uilj			So bury your dead	1	Consider again how you translated “bury … dead” in verses 4, 6, 8, 11, 13, and 15. Alternate translation: “So go ahead and bury your dead wife there.”
23:16	g94w			So Abraham listened to Ephron	1	Make sure it is clear in your translation that Abraham did not just hear what Ephron said, but also acted on it.
23:16	i5n2			and Abraham weighed out to Ephron	1	 Alternate translation: “so he paid him”
23:16	jss8			the price that he had mentioned	1	 Alternate translation: “the amount of silver that he had stated”
23:16	x9sr		rc://*/ta/man/translate/figs-idiom	in the ears of the sons of Heth	1	See how you translated this phrase in verse 10. You might need to translate it differently here because of the different context. Alternate translation: “in the hearing of the other Hittite elders” or “as the rest of the elders of the Hittites watched and listened”
23:16	wisp			400 shekels of silver	1	 Alternate translation: “which was 400 shekels of silver,”
23:16	nryz			the currency among the merchants	1	 Alternate translation: “using the same kind of weights that merchants used to accurately weigh silver” or “using the standard shekel that traders used at that time.”
23:17	vy2y			So the field of Ephron & was deeded	1	Verses 17-18 are a summary of the transaction between Ephron and Abraham. Make sure your translation of these verses does not sound like this was a second time that the field was sold. Alternate translation: “That is how the field that belonged to Ephron”
23:17	aztc			that {was} in Machpelah	1	 Alternate translation: “that was in the Machpelah area”
23:17	x93p			which {was} before Mamre	1	Mamre was another name for the city of Hebron (verse 19). The name probably came from Abraham’s friend and ally who lived there (Gen 13:18; 14:13). Alternate translation: “east of the city of Mamre,”
23:17	r9zm			the field and the cave that {was} in it	1	 Alternate translation: “including both the field and the cave that was in it,”
23:17	d17x			in the field, that {was} within all of its surrounding borders	1	 Alternate translation: “in the field, whatever was inside its borders,” or “anywhere inside the borders of the field,”
23:17	ua4y		rc://*/ta/man/translate/figs-infostructure	So & was deeded	1	For some languages it may be better to break up this long sentence, change the order of the phrases in this verse, and say, “So Ephron sold his field to Abraham, including the cave that was in the field, as well as all the trees that were inside its boundaries. The field was in the Machpelah area near the city of Mamre. Ephron sold the/that field …” Do what is best in your language. Alternate translation: “was legally sold by Ephron” or “Ephron sold all of that”
23:18	lkdc			to Abraham as his possession	1	 Alternate translation: “to Abraham as his property” or “to Abraham, and it became his possession”
23:18	y1ss		rc://*/ta/man/translate/figs-idiom	before the eyes of the sons of Heth	1	See how you translated the idiom **before the eyes of** in verse 11. Alternate translation: “in the sight of the elders of the Hittites” or “while the leaders of the Hittites watched as witnesses”
23:18	ym12			before everyone who had come to the gate of his city	1	For some languages it may be more natural to change the order of some of the clauses in this verse and say, “… to Abraham in front of the leaders of the Hittites who had gathered at the city gates, so that they all witnessed that the land was now Abraham’s property.” Do what is best in your language. Also, see how you translated a similar clause in verse 10. Alternate translation: “including everyone who had gathered at their city gate” or “That included everyone who had met together at their city gates.”
23:19	vcro			Then after that	1	 Alternate translation: “After he bought the field,”
23:19	dwvg			Abraham buried Sarah his wife	1	 Alternate translation: “he placed the body of his wife Sarah”
23:19	hrzz		rc://*/ta/man/translate/translate-names	in the cave of the field of Machpelah	1	Be consistent here with how you spelled **Machpelah** in verses 9 and 17. Alternate translation: “in the cave in the field in the Machpelah area,”
23:19	k7kw			before Mamre	1	See how you translated this phrase in verse 17. Also, be consistent here with how you spelled this name in verse 17 and in Gen 14:13, 24; 18:1. Alternate translation: “near the city of Mamre,”
23:19	wb07			which {is} Hebron	1	 Alternate translation: “which is also called Hebron,” or “also known as Hebron,”
23:19	meyv			in the land of Canaan	1	See how you translated this phrase in verse 2. Alternate translation: “in the land called Canaan.”
23:20	ujmp			So the field and the cave that {was} in it were deeded to Abraham	1	Verse 20 is a concluding summary of chapter 23 and repeats parts of verses 17-18. Make sure that the way you translate this does not sound like Abraham bought another property from the Hittites. Alternate translation: “So that is how that field, including the cave that was in the field, were legally sold to Abraham” or “So in that way, the field of Ephron, including …”
23:20	z30w			as property for a burial place from the sons of Heth	1	Consider again how you translated **a burial place** in verses 4, 9, and 20, and how you translated **the sons of Heth** in verses 3, 5, 7, 10, 16, 18, and 20. Alternate translation: “by the Hittites as a burial site.”
24:1	wzyg		rc://*/ta/man/translate/figs-doublet	Now Abraham was old, advanced in days	1	Verse 1 gives the setting for the new episode and begins with a doublet that emphasizes how old Abraham was. Try to preserve this emphasis in a way that is natural in your translation. Alternate translation: “Abraham was very old now. He had lived many years,” or “Now Abraham had become very old,”
24:1	saka			and Yahweh had blessed Abraham	1	See how you translated “bless” in Gen 12:2-3. Alternate translation: “and Yahweh had caused him to prosper”
24:1	mbdb			in all {things	1	 Alternate translation: “in everything he had done.”
24:2	b4i8		rc://*/ta/man/translate/writing-newevent	Then Abraham said to	1	Consider what is the best way to introduce the first event in this episode in your language. Alternate translation: “One day he told”
24:2	joaf			his oldest servant of his house	1	 Alternate translation: “the oldest servant in his household,” or “his senior household servant,”
24:2	k6ua			who was in charge of everything	1	 Alternate translation: “who managed everything that he owned,” or “who took care of his entire estate for him,”
24:2	onzf		rc://*/ta/man/translate/translate-symaction	Please put your hand under my thigh	1	You can make the meaning of this custom explicit in your translation, or you can put that information in a footnote. What Abraham asks his servant to do here is part of the vow-making process in verse 3. Alternate translation: “Please put your hand under my leg to show that you will do what I ask”
24:3	t966		rc://*/ta/man/translate/figs-imperative	and I will have you swear	1	Decide the best way to translate this command in your language. Also, see how you translated **swear** in Gen 21:23, and see the note about that there. Alternate translation: “and vow to me” or “and make an unbreakable promise to me”
24:3	d82y			by Yahweh, the God of the heavens and the God of the earth	1	See how you translated “the heavens and the earth” in Gen 1:1. Alternate translation: “with Yahweh as your witness, the God who rules the heavens and the earth,”
24:3	j350		rc://*/ta/man/translate/figs-idiom	that you will not take a wife for my son	1	For some languages it is clearer and more natural to make “Isaac” explicit here in verse 3 rather than wait until the end of verse 4. Do what is best in your language. Also, see how you translated the idiom “took a wife for” in Gen 21:21. Alternate translation: “that you will not get a woman for my son Isaac to marry from among”
24:3	twy1			from the daughters of the Canaanites whom I am living among	1	Make sure your translation does not sound like Abraham was living by himself among the Canaanites; his family and servants also lived among them with him. Alternate translation: “the Canaanite women whom we live among”
24:4	bs9d		rc://*/ta/man/translate/figs-imperative	but you will go	1	 Alternate translation: “Instead, you must go” or “Instead, I want you to go”
24:4	ph6k			to my country	1	 Alternate translation: “to my home country” or “to the region where I grew up” or “to the country that I came from”
24:4	x63y			and to my relatives	1	 Alternate translation: “to my kinfolk who live there,”
24:4	e2z3			and take a wife for my son, for Isaac	1	The way you refer to Isaac here will depend on how you referred to him in verse 3. Alternate translation: “and find a wife from there for my son Isaac to marry.” or “and get a wife from among them for him to marry.” or “and arrange for him to marry one of their daughters.”
24:5	b2aj		rc://*/ta/man/translate/writing-quotations	Then the servant said to him	1	Consider what is the best way to translate this quote margin in your language so that it fits the context well. Alternate translation: “Then the servant asked Abraham,”
24:5	m0tg		rc://*/ta/man/translate/figs-hypo	Suppose	1	See how you translated this phrase in Gen 18:24, 28, 29. Alternate translation: “Suppose that”
24:5	rr5r			the woman	1	 Alternate translation: “the young woman I choose” or “when I find that young woman, she”
24:5	jvcj			is not willing	1	 Alternate translation: “does not want”
24:5	jx2t			to come with me	1	 Alternate translation: “to go back with me” or “to follow me back”
24:5	j84a			to this land	1	 Alternate translation: “to live in this land?”
24:5	qysv			Should I take your son back	1	 Alternate translation: “In that case, should I take your son” or “Do you want me to then take your son back there”
24:5	xbaf			to the country that you came from	1	 Alternate translation: “to live in your home country?”
24:6	t4c7		rc://*/ta/man/translate/writing-quotations	Then Abraham said to him	1	Consider what is the best way to translate this quote margin at this point in the conversation. Alternate translation: “Then Abraham replied to his servant,” or “Abraham replied,”
24:6	z1c6			Be sure that you do not take my son back	1	 Alternate translation: “No, make sure that you never take my son back” or “No, you must definitely not take my son back”
24:6	lauy			there	1	 Alternate translation: “to my home land to live”
24:7	kqni			Yahweh, the God of the heavens	1	Make sure it is clear in your translation that verse 7 gives the reason for verse 6. Also, consider whether or not it is better in your language to begin a new sentence here, and see how you translated **the God of the heavens** in verse 3. Alternate translation: “because Yahweh, the God who created the heavens,”
24:7	krl7			and from the land of my relatives	1	 Alternate translation: “and from the land where the rest of my family live,”
24:7	fb50			and who spoke to me and who swore to me, saying	1	 Alternate translation: “and he made an vow to me and said,” or “and he made an unbreakable promise to me and said,”
24:7	t9zo		rc://*/ta/man/translate/figs-quotesinquotes	To your offspring I will give this land	1	The phrase **this land** refers to the land of Canaan here, not the land where Abraham’s relatives lived. Make sure that is clear in your translation. Also, consider whether it is better in your language to translate this embedded quote with a direct quote or an indirect quote. Alternate translation: “I will give this land to your offspring” or “that he will give this land where we live to my descendants”
24:7	zrxe			he will send his angel before you	1	If you begin a new sentence here, make sure that the previous sentence is well-formed and complete in your language. Also, see how you translated **angel** in Gen 22:11, 15. Alternate translation: “He will send one of his angels ahead of you to guide you,”
24:7	ksow			and you will take	1	 Alternate translation: “so that you will be able to find” or “so that you can get”
24:7	tdz1			a wife for my son from there	1	See how you translated “take/find a wife for” in verses 3-4. Alternate translation: “a wife from there for my son to marry” or “a wife from my home land for my son to marry.”
24:8	wcpk			But if the woman	1	 Alternate translation: “However, if the woman you find”
24:8	y2r9			is not willing	1	See how you translated this phrase in verse 5. Alternate translation: “does not want”
24:8	rfey			to come with you	1	See how you translated a similar phrase (“to come with me”) in verse 5. Alternate translation: “to follow you back here,”
24:8	mdi5			from this oath of mine	1	An oath is a serious, unbreakable promise or vow that is made before God to guarantee that it will be fulfilled. See how you translated the verb form of this word (“swear” or “vow”) in verse 3. Alternate translation: “then you will be released from keeping this oath that I am requesting you to swear now.” or “then you will not have to fulfill this binding promise that you are swearing to me now.”
24:8	eey0			Only	1	 Alternate translation: “Just”
24:8	rucb			do not take my son back there	1	See how you translated a similar clause in verse 6. Alternate translation: “you must not take my son back to my home land!”
24:9	qz2a		rc://*/ta/man/translate/translate-symaction	Then the servant put his hand under the thigh of Abraham his master	1	See how you translated a similar clause in verse 2. Also, in that culture, people owned servants and had complete authority over them. Make sure your translation of **master** and **servant** does not imply that the servant was mistreated. Servants were treated well, could hold important positions and were often considered as members of the master’s family. See how you translated a related term “mistress/owner” in Gen 16:4, 8-9.
24:9	ezs1			and swore to him	1	See how you translated **swore** in verse 7 and “swear” in verse 3. Alternate translation: “and made an vow to him” or “and made an unbreakable promise to him”
24:9	w2zk		rc://*/ta/man/translate/figs-explicit	concerning this matter	1	Some languages need to make explicit what **this matter** refers to. Do what is best in your language. Alternate translation: “that he would do what he had told him to do.” or “that he would go find a wife for Isaac.”
24:10	l8l3			Then the servant took ten camels from the camels of his master	1	Make sure that your translation of **took** does not imply that the servant stole the camels or valuable things from Abraham. Rather, the **good things** that he loaded on the camels included things that he would give as gifts to Isaac’s relatives (verse 53). Also, see how you translated **camels** in Gen 12:16.
24:10	zzj6		rc://*/ta/man/translate/figs-explicit	and left, and all {kinds of} good {things} from his master {were} in his hand, and he got up	1	For some languages, it is best to make it explicit here in verse 10 that other servants went with Abraham’s chief servant, rather than have them appear suddenly in verse 32. Do what is best in your language.
24:10	cwi1			and went to	1	This was about a 800 kilometer (500 mile) trip and would take camels about seventeen days to complete. Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “and made the long journey to” or “Then he traveled to”
24:10	pnrb			to the city of Nahor	1	Nahor lived in the city of Haran (Gen 11:31-32). That information could be put in a footnote. Make sure your translation of this phrase does not sound like Nahor owned the city.
24:11	csy7			by the well of water	1	Each town or city had a well where people from the city came to get their water. See how you translated **well of water** in Gen 21:19. You might need to translate this in a slightly different way here because of the different context. Alternate translation: “near its well” or “by the public well that was there”
24:11	qle5			at evening time	1	Consider whether or not it is better in your language to begin a new sentence here.
24:11	ct2m		rc://*/ta/man/translate/figs-explicit	at the time the women who draw water come out	1	In that time and culture, there was no running water in homes so people had to come out to the city well to get water for their families. Alternate translation: “the time when the young women of the city came out to draw water from the well for their families” or “when the young women of the city were starting to come out to the well to get water for their families”
24:12	jy5x		rc://*/ta/man/translate/writing-quotations	Then he said	1	Consider what is the best way to begin this paragraph in your language.
24:12	ws5i			Yahweh	1	Consider what is the best way to begin this prayer in your language. Alternate translation: “Oh Yahweh,”
24:12	i0vz			God of my master Abraham	1	 Alternate translation: “who is the God whom my master Abraham serves,”
