Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:20	p061		rc://*/ta/man/translate/figs-ellipsis	ἀλλὰ καὶ ξύλινα καὶ ὀστράκινα	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “but there are also wood and clay containers”
2:20	vefb		rc://*/ta/man/translate/figs-ellipsis	ἃ μὲν εἰς τιμὴν, ἃ δὲ εἰς ἀτιμίαν	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from the context if it would be clearer in your language. Alternate translation: “some are made for honor and some are made for dishonor”
2:20	mt5e		rc://*/ta/man/translate/figs-abstractnouns	ἃ μὲν εἰς τιμὴν, ἃ δὲ εἰς ἀτιμίαν	1	If your language does not use abstract nouns for the ideas of **honor** and **dishonor**, you could express the same ideas in another way. Alternate translation: “some for being used in honorable ways and some for being used in dishonorable ways”
2:21	jm3p		rc://*/ta/man/translate/figs-exmetaphor	ἐὰν & τις ἐκκαθάρῃ ἑαυτὸν ἀπὸ τούτων, ἔσται σκεῦος εἰς τιμήν, ἡγιασμένον εὔχρηστον τῷ Δεσπότῃ, εἰς πᾶν ἔργον ἀγαθὸν ἡτοιμασμένον	1	Here Paul continues to speak of believers as if they were each a **container**. In this verse, Paul gives some explanation of this figure of speech. When people cleanse themselves, they become like clean containers that can be used in honorable ways and that are useful to the **master** of the house, who represents God. If it would be helpful in your language, you could express the idea in simile form to explain the figure of speech. Alternate translation: “if someone has cleansed himself from these, he will be like a container for honor. Like such a container, he will be sanctified and useful to God, who is like the master of the house. He will be prepared for every good work”
2:21	deyt		rc://*/ta/man/translate/figs-explicit	τούτων	1	Here the word **these** could refer to: (1) what Paul has said in [2:16–18](../02/16.md) about what the false teachers do and say. The particular focus, then, is on ungodliness and false teaching. Alternate translation: “from ungodliness and false teaching” or “these ungodly things” (2) the containers for dishonor that Paul mentioned in [2:20](../02/20.md). In this case, the focus could be on the containers or the dishonor. Alternate translation: “these containers for dishonor” or “that dishonor”
2:21	gi36		rc://*/ta/man/translate/figs-gendernotations	ἑαυτὸν & ἔσται	1	Although the terms **himself** and **he** are masculine, Paul is using the words in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “himself or herself … he or she will be”
2:21	p062		rc://*/ta/man/translate/figs-abstractnouns	εἰς τιμήν	1	If your language does not use an abstract noun for the idea of **honor**, you could express the same idea in another way. Alternate translation: “that is used in honorable ways”
2:21	p063		rc://*/ta/man/translate/figs-activepassive	ἡγιασμένον	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “having become holy” or “one that God has sanctified”
2:21	p065		rc://*/ta/man/translate/figs-activepassive	ἡτοιμασμένον	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “being ready” or “one that God has prepared”
2:22	bnph		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here the word **But** introduces the next thing that Paul wants to write about. If it would be helpful in your language, you could use a word or phrase that introduces the next idea, or you could leave **But** untranslated. Alternate translation: “Now”
2:22	h9p6		rc://*/ta/man/translate/figs-metaphor	φεῦγε	1	Paul speaks of **youthful lusts** as if they were things a person could physically run away from. He means that Timothy should always avoid these **lusts**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “make sure that you do not have”
2:22	p066		rc://*/ta/man/translate/figs-explicit	τὰς & νεωτερικὰς ἐπιθυμίας	1	Here Paul is referring to **lusts** that generally characterize **youthful** people. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “the lusts that youthful people often have”
2:22	hg99		rc://*/ta/man/translate/figs-explicit	δίωκε & δικαιοσύνην, πίστιν, ἀγάπην, εἰρήνην, μετὰ τῶν ἐπικαλουμένων τὸν Κύριον ἐκ καθαρᾶς καρδίας	1	Here the phrase **with the ones calling on the Lord from a pure heart** could modify: (1) **pursue**. In this case, Timothy is supposed to **pursue** these good qualities along with the people who are **calling on the Lord from a pure heart**. Alternate translation: “pursue, with the ones calling on the Lord from a pure heart, righteousness, faith, love, peace” (2) **peace**. In this case, the people with whom Timothy should have peace are those **calling on the Lord from a pure heart**. Alternate translation: “pursue righteousness, faith, and love, and pursue peace with the ones calling on the Lord from a pure heart”
2:22	srb7		rc://*/ta/man/translate/figs-metaphor	δίωκε	1	Paul speaks of **righteousness** and other good qualities as if they were things that a person could **pursue** and catch. He means that Timothy should try very hard to be characterized by these good things. Alternate translation: “seek to acquire” or “work hard to be characterized by”
2:22	p067		rc://*/ta/man/translate/figs-abstractnouns	δικαιοσύνην, πίστιν, ἀγάπην, εἰρήνην	1	If your language does not use abstract nouns for some or all of the ideas in this list, you could express the same ideas in another way. Alternate translation: “becoming more righteous, believing, loving, peaceful”
2:22	bp8b		rc://*/ta/man/translate/figs-explicit	πίστιν	1	Here the word **faith** could refer to: (1) belief in Jesus. Alternate translation: “faith in Jesus” (2) faithfulness in doing what God requires. Alternate translation: “faithfulness”
2:22	gl3q		rc://*/ta/man/translate/figs-idiom	τῶν ἐπικαλουμένων τὸν Κύριον	1	The phrase **calling on the Lord** refers to worshiping and praying to **the Lord**. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “the ones praying to the Lord”
2:22	as17		rc://*/ta/man/translate/figs-explicit	τὸν Κύριον ἐκ καθαρᾶς καρδίας	1	Here the phrase **from a clean heart** could be: (1) another description of these people. Alternate translation: “the Lord who have a pure heart” (2) a description of how they are **calling on the Lord**. Alternate translation: “the Lord, which they do with a pure heart”
2:22	p068		rc://*/ta/man/translate/figs-metonymy	ἐκ καθαρᾶς καρδίας	1	In Paul’s culture, the **heart** is the place where humans think and feel. If it would be helpful in your language, you could translate **heart** by referring to the place where humans think and feel in your culture or by expressing the idea plainly. Alternate translation: “from a pure mind” or “from pure thoughts”
2:23	tmf7		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	Here the word **But** introduces how Timothy should treat **foolish and uneducated controversies** in contrast to how he should “pursue” the good qualities that Paul listed in the previous verse. If it would be helpful in your language, you could use a word or phrase that introduces this kind of contrast, or you could leave **But** untranslated. Alternate translation: “In contrast,”
2:23	f5vb		rc://*/ta/man/translate/figs-abstractnouns	τὰς & μωρὰς καὶ ἀπαιδεύτους ζητήσεις	1	If your language does not use an abstract noun for the idea of controversies, you could express the same idea in another way. Alternate translation: “debating about foolish and ignorant things”
2:23	p069		rc://*/ta/man/translate/figs-doublet	μωρὰς καὶ ἀπαιδεύτους	1	The terms **foolish** and **ignorant** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “very foolish” or “completely ignorant”
2:23	kh6p		rc://*/ta/man/translate/figs-metaphor	γεννῶσι	1	Here Paul speaks of the **controversies** as if they were mothers giving birth to children, the **battles**. He means that these **controversies** cause the **battles**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “they cause”
2:23	p070		rc://*/ta/man/translate/figs-metaphor	μάχας	1	Here Paul speaks of strife and quarrels within a community as if they were **battles**. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “quarrels that are like battles” or “strife”
2:24	ux2p		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	Here the word **But** introduces how **a slave of the Lord** acts in contrast to how the “controversies” that Paul mentioned in the previous verse cause people to act. If it would be helpful in your language, you could use a word or phrase that introduces this kind of contrast, or you could leave **But** untranslated. Alternate translation: “In contrast,”
2:24	u2mp		rc://*/ta/man/translate/figs-genericnoun	δοῦλον & Κυρίου	1	The word **slave** represents any person who is a **slave of the Lord**, not one particular person. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “each slave of the Lord”
2:24	p071		rc://*/ta/man/translate/figs-metaphor	δοῦλον & Κυρίου	1	Here Paul speaks of people who worship and obey **the Lord**, and especially leaders in the church, as if they were each **a slave of the Lord**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “those who worship and obey the Lord” or “people who do what the Lord commands”
2:24	p072		rc://*/ta/man/translate/figs-metaphor	οὐ & μάχεσθαι	1	Here Paul speaks of arguing and quarreling in a community as if it were battling. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. See how you expressed the similar figure of speech in [2:23](../02/23.md). Alternate translation: “not to quarrel, which is like fighting in a battle” or “not to cause strife”
2:24	s78b		rc://*/ta/man/translate/figs-nominaladj	πάντας	1	Paul is using the adjective **all** as a noun to mean all people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “everyone”
2:25	un9l		rc://*/ta/man/translate/figs-abstractnouns	ἐν πραΰτητι	1	If your language does not use an abstract noun for the idea of **meekness**, you could express the same idea in another way. Alternate translation: “meekly” or “in a meek way”
2:25	u6rp		rc://*/ta/man/translate/figs-explicit	τοὺς ἀντιδιατιθεμένους	1	Here Paul could be implying that these people are **opposing**: (1) the “slave of the Lord” ([2:24](../02/24.md)). Alternate translation: “the ones opposing him” (2) the gospel. Alternate translation: “the ones opposing the gospel”
2:25	jt1r		rc://*/ta/man/translate/figs-metaphor	μήποτε δώῃ αὐτοῖς ὁ Θεὸς μετάνοιαν	1	Here Paul speaks of **repentance** as if it were an object that God could give people. He means that God may enable these people to have **repentance**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “God may perhaps cause them to have repentance”
2:25	u8dy		rc://*/ta/man/translate/figs-abstractnouns	μήποτε δώῃ αὐτοῖς & μετάνοιαν εἰς ἐπίγνωσιν ἀληθείας	1	If your language does not use abstract nouns for the ideas of **repentance**, **knowledge**, and **truth**, you could express the same ideas in another way. Alternate translation: “may perhaps cause them to repent so that they can know the true teaching”
2:26	ql9p		rc://*/ta/man/translate/figs-events	ἀνανήψωσιν ἐκ τῆς τοῦ διαβόλου παγίδος, ἐζωγρημένοι ὑπ’ αὐτοῦ, εἰς τὸ ἐκείνου θέλημα	1	These people must have been **captured** by the devil before they could **become sober again from the trap of the devil**. If it would be helpful in your language, you could reverse the order of these clauses to express the ideas in sequential order. Alternate translation: “having in the past been captured by the devil for the will of that one, they may become sober again from the trap of the devil”
2:26	p073		rc://*/ta/man/translate/figs-explicit	ἀνανήψωσιν ἐκ τῆς τοῦ διαβόλου παγίδος	1	Here Paul implies that being **sober again** also means escaping **from the trap of the devil**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “they may become sober again and escape from the trap of the devil”
2:26	ef3q		rc://*/ta/man/translate/figs-metaphor	ἀνανήψωσιν	1	Here Paul speaks of being able to think clearly about what is true as if it were becoming **sober again**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “they may be able to reason properly again”
2:26	mql8		rc://*/ta/man/translate/figs-metaphor	ἐκ τῆς τοῦ διαβόλου παγίδος, ἐζωγρημένοι ὑπ’ αὐτοῦ	1	Here Paul speaks of how the devil has gained power or control over these people as if he had **captured** them in a **trap**. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “from what is like a trap of the devil, in which they have been captured like animals by him” or “from the power of the devil, having been dominated by him”
2:26	p074		rc://*/ta/man/translate/figs-activepassive	ἐζωγρημένοι ὑπ’ αὐτοῦ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “he having captured them”
2:26	sawl		rc://*/ta/man/translate/writing-pronouns	ὑπ’ αὐτοῦ, εἰς τὸ ἐκείνου θέλημα	1	Here Paul uses the pronoun **him** and the phrase **that one**. He could be: (1) using both terms to refer to the devil. Alternate translation: “the devil for the devil’s own will” (2) be using the word **him** to refer to the devil and the phrase **that one** to refer to God. In this case, the phrase **for the will of that one** gives the result of these people becoming sober again. Alternate translation: “the devil, but now they can do the will of God”
2:26	dj4j		rc://*/ta/man/translate/figs-abstractnouns	εἰς τὸ ἐκείνου θέλημα	1	If your language does not use an abstract noun for the idea of **will**, you could express the same idea in another way. Alternate translation: “for what that one desires”
3:intro	k2cr				0	# 2 Timothy 3 General Notes\n\n## Structure and Formatting\n\n5. Instructions for opposing false teaching (2:14–4:8)\n      * False teachers in the last days (3:1–9)\n      * Instructions to Timothy to remain faithful (3:10–15)\n      * The nature of Scripture (3:16–17)\n\n## Religious and Cultural Concepts in This Chapter\n\n### The last days\n\nMany Christians understand the phrase “last days” ([3:1](../03/01.md)) to refer to the entire time from when Jesus first came to when he will return, which includes Paul’s time. If so, then what Paul says about false teachers and evil people applies to his time, the present time, and the future. In contrast, some Christians understand the phrase “last days” to refer to a time in the future just before Jesus returns. If that is the meaning, then what Paul says about false teachers and evil people applies primarily to the future. Since Christians disagree about what time period the phrase “last days” refers to, if possible use a phrase that is general enough to allow for several interpretations. See the notes on [3:1](../03/01.md) for translation options.\n\n### Jannes and Jambres\n\nIn [3:8–9](../03/08.md), Paul refers to two men named Jannes and Jambres. These were the traditional names in Paul’s culture for two of the sorcerers or magicians who served Pharaoh, the king of Egypt. When God told Moses to tell Pharaoh to release the Israelites from slavery in Egypt, Jannes and Jambres opposed Moses by doing the same kind of miracle that he did (see [Exodus 7:8–13](../exo/07/08.md)). However, later on they were not able to imitate the miracles that Moses did (see [Exodus 8:18–19](../exo/08/18.md)), and they were even affected directly by one of the miracles that Moses did (see [Exodus 9:11](../exo/09/11.md)). Paul compares the false teachers he is speaking about to these two men. Just like Jannes and Jambres, they oppose what is true but will eventually be proven foolish. If it would be helpful to your readers, you could include some of this information in a footnote.\n\n## Translation Issues in This Chapter\n\n### “God-breathed”\n\nIn [3:16](../03/16.md), Paul states that all Scripture is “God-breathed.” This is an important metaphor that indicates that God is the origin of Scripture as surely as if it were a breath that he had exhaled. This means that Scripture contains God’s words and is as true and reliable as God himself is. Paul does not mean that Scripture was not written by humans. Rather, Paul means that God enabled and guided humans as they wrote Scripture so that it truly is God’s words. If possible, preserve this important metaphor or express the idea in simile form. See the notes on this verse for translation options. (See: [[rc://*/ta/man/translate/figs-metaphor]])
3:1	dtw5		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here the word **But** introduces the next thing that Paul wants to write about. If it would be helpful in your language, you could use a word or phrase that introduces the next idea, or you could leave **But** untranslated. Alternate translation: “Now”
3:1	k9xi		rc://*/ta/man/translate/figs-explicitinfo	τοῦτο & γίνωσκε, ὅτι	1	The expression **know this, that** contains extra information that would be unnatural to express in some languages. If this is true of your language, you could shorten the expression. Alternate translation: “know that”
3:1	g65r		rc://*/ta/man/translate/figs-idiom	ἐν ἐσχάταις ἡμέραις	1	Here the phrase **last days** refers to the period of time before Jesus comes back. Christians have different understandings about whether Paul believed that this time period had already begun or would begin sometime in the future. If possible, your translation should refer to this time period without indicating whether it had already begun. Alternate translation: “during the time before Jesus’ second coming” or “in the final time period”
3:1	n7gs		rc://*/ta/man/translate/figs-explicit	ἐνστήσονται καιροὶ χαλεποί	1	Here Paul implies that the **times** will be **difficult** for believers because of what other people do and say that may harm or injure them (see [3:2–5](../03/02.md)). If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “believers will face difficult situations” or “believers will be in danger”
3:2	b1z2		rc://*/ta/man/translate/grammar-connect-logic-result	γὰρ	1	Here the word **For** introduces a reason why the times will be difficult. If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for a claim, or you could leave **For** untranslated. Alternate translation: “That is because” or “Here is why:”
3:2	wh7c		rc://*/ta/man/translate/figs-genericnoun	οἱ ἄνθρωποι	1	The phrase **the men** represents people in general, not one particular set of **men**. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “men”
3:2	p075		rc://*/ta/man/translate/figs-gendernotations	οἱ ἄνθρωποι	1	Although the term **men** is masculine, Paul is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “the men and women”
3:2	jb27		rc://*/ta/man/translate/figs-explicit	φίλαυτοι	1	Here the phrase **lovers of self** refers people who love themselves more than they love other people. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “lovers of themselves more than others” or “lovers of themselves most of all”
3:3	ks9y		rc://*/ta/man/translate/figs-nominaladj	ἀφιλάγαθοι	1	Paul is using the adjective **good** as a noun to mean good things and actions. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “not lovers of good things”
3:4	d6ng		rc://*/ta/man/translate/figs-metaphor	τετυφωμένοι	1	Here Paul speaks of proud people as if it they were **puffed up** by air. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “conceited”
3:4	p076		rc://*/ta/man/translate/figs-activepassive	τετυφωμένοι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “puffing themselves up” or “haughty”
3:5	aagz		rc://*/ta/man/translate/figs-abstractnouns	ἔχοντες μόρφωσιν εὐσεβείας, τὴν δὲ δύναμιν αὐτῆς ἠρνημένοι	1	If your language does not use abstract nouns for the ideas of **godliness** and **power**, you could express the same ideas in another way. Alternate translation: “seeming to be godly, but denying how powerful being godly really is”
3:5	k5dc		rc://*/ta/man/translate/figs-explicit	ἔχοντες μόρφωσιν εὐσεβείας	1	Here the phrase **a form of godliness** refers to the appearance of **godliness**. In other words, these people appear to be acting in godly ways. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “seeming to have godliness” or “looking like people characterized by godliness”
3:5	xjxa		rc://*/ta/man/translate/figs-explicit	τὴν & δύναμιν αὐτῆς ἠρνημένοι	1	Here Paul implies that these people refuse to experience and act upon the **power** that comes with real godliness. In other words, they do not actually do what is godly, and they do not allow God to change them so that they become more godly. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “refusing to experience its power” or “ignoring the work that it requires”
3:5	p077		rc://*/ta/man/translate/grammar-connect-logic-result	καὶ	1	Here the word **And** introduces an inference based on what Paul has said about these people. If it would be helpful in your language, you could use a word or phrase that introduces an inference, or you could leave **And** untranslated. Alternate translation: “So”
3:5	xm1c		rc://*/ta/man/translate/figs-metaphor	τούτους ἀποτρέπου	1	Here Paul speaks of avoiding people as if it were done by turning **away from** them. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “turn your back on these” or “avoid these”
3:5	p078		rc://*/ta/man/translate/figs-nominaladj	τούτους	1	Paul is using the adjective **these** as a noun to mean the people he has been describing. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “these people” or “the kind of people I have described”
3:6	edvm		rc://*/ta/man/translate/grammar-connect-logic-result	γάρ	1	Here the word **For** introduces a reason why Timothy should “turn away from these” people (see [3:5](../03/05.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for a command, or you could leave **For** untranslated. Alternate translation: “Turn away from them because” or “I say that because”
3:6	yvp3		rc://*/ta/man/translate/figs-nominaladj	ἐκ τούτων	1	Paul is using the adjective **these** as a noun to mean the people he has described in the previous verses. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. See how you translated the word “these” in [3:5](../03/05.md). Alternate translation: “from these people” or “from the kind of people I have described”
3:6	la4m		rc://*/ta/man/translate/figs-explicit	οἱ ἐνδύνοντες εἰς τὰς οἰκίας	1	Here Paul is referring to how these people visit other people’s homes. The word translated **entering** implies that these people used false pretenses and deception to visit these homes. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “the ones using deceit to enter into households” or “the ones sneaking into other people’s households”
3:6	gu4b		rc://*/ta/man/translate/figs-metaphor	αἰχμαλωτίζοντες	1	Here Paul speaks about how these people influence **little women** as if they were **taking** these women **captive**. He means that they gain control and power over these women. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “gaining influence over” or “manipulating”
3:6	u9m5		rc://*/ta/man/translate/figs-metaphor	γυναικάρια	1	Here Paul refers to the **women** who are deceived by the false teachers as if they were physically **little**. He could mean that: (1) these women are spiritually weak and immature. Alternate translation: “women who are spiritually weak” (2) gullible or easily deceived. Alternate translation: “gullible women” or “silly women”
3:6	e9ex		rc://*/ta/man/translate/figs-metaphor	σεσωρευμένα ἁμαρτίαις	1	Paul speaks of these women’s **sins** as if they were **heaped** on their backs. He could mean that: (1) these women sin often or even continually. Alternate translation: “who sin frequently” (2) these women feel terrible guilt because of their sins. Alternate translation: “who feel very guilty for their sins”
3:6	p079		rc://*/ta/man/translate/figs-activepassive	σεσωρευμένα ἁμαρτίαις	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, you could indicate that they themselves did. Alternate translation: “who carry many sins” or “having heaped themselves with sins”
3:6	izz9		rc://*/ta/man/translate/figs-personification	ἀγόμενα ἐπιθυμίαις ποικίλαις	1	Paul speaks about these **various desires** as if they could physically lead the women away. He means that these women do whatever they desire without trying to control themselves. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “following various desires” or “always doing the various things that they desire”
3:6	p080		rc://*/ta/man/translate/figs-activepassive	ἀγόμενα ἐπιθυμίαις ποικίλαις	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “various desires leading them away”
3:7	qxz4		rc://*/ta/man/translate/grammar-connect-words-phrases	καὶ	1	Here the word **and** introduces something that contrasts with how these women are **always learning**. If it would be helpful in your language, you could use a word or phrase that introduces a contrast. Alternate translation: “yet”
3:7	p082		rc://*/ta/man/translate/figs-metaphor	μηδέποτε εἰς ἐπίγνωσιν ἀληθείας ἐλθεῖν δυνάμενα	1	Here Paul speaks of the **knowledge of the truth** as if it were a destination at which people could arrive. He is indicating that these women cannot gain the **knowledge of the truth**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “never able to grasp knowledge of the truth” or “never able to gain knowledge of the truth”
3:7	akxp		rc://*/ta/man/translate/figs-abstractnouns	εἰς ἐπίγνωσιν ἀληθείας	1	If your language does not use abstract nouns for the ideas of **knowledge** and **truth**, you could express the same ideas in another way. Alternate translation: “to know the true teaching”
3:8	p084		rc://*/ta/man/translate/figs-explicit	Ἰάννης καὶ Ἰαμβρῆς ἀντέστησαν Μωϋσεῖ	1	Here Paul refers to something that happened when God sent **Moses** to tell Pharaoh, the king of Egypt, to set the Israelites free. When Moses performed a miracle, some of the magicians and sorcerers who served Pharaoh also performed that miracle. In this way, they tried to prevent **Moses** from doing what God had told him to do. You can read this story in [Exodus 7:8–13](../exo/07/08.md). While the names of these magicians are not mentioned in the story in Exodus, their traditional names are **Jannes** and **Jambres**. If it would be helpful in your language, you could make some of this information more explicit, or you could include a footnote that gives this information. Alternate translation: “Jannes and Jambres, who were two of Pharaoh’s sorcerers, opposed Moses when he spoke to Pharaoh”
3:8	b8el		rc://*/ta/man/translate/translate-names	Ἰάννης καὶ Ἰαμβρῆς	1	The words **Jannes** and **Jambres** are names of men.
3:8	p085		rc://*/ta/man/translate/figs-nominaladj	οὗτοι	1	Here, as in [3:5](../03/05.md), Paul is using the adjective **these** as a noun to refer to the false teachers that he has described. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “these people” or “the kind of people I have described”
3:8	p086		rc://*/ta/man/translate/figs-abstractnouns	τῇ ἀληθείᾳ	1	If your language does not use an abstract noun for the idea of **truth**, you could express the same idea in another way. Alternate translation: “the true teaching”
3:8	p083		rc://*/ta/man/translate/figs-gendernotations	ἄνθρωποι	1	Although the term **men** is masculine, Paul is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “men and women”
3:8	p087		rc://*/ta/man/translate/figs-activepassive	κατεφθαρμένοι τὸν νοῦν	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was they themselves. Alternate translation: “whose mind is corrupt” or “who have corrupted their mind”
3:8	g4kk		rc://*/ta/man/translate/grammar-collectivenouns	τὸν νοῦν	1	If it would not be natural in your language to speak as if a group of people had only one **mind**, you could use the plural form of that word in your translation. Alternate translation: “in their minds”
3:8	sppy		rc://*/ta/man/translate/figs-explicit	ἀδόκιμοι περὶ τὴν πίστιν	1	Here Paul implies that, when God tests the **faith** of these people, he will not approve of it. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “whose faith is not approved by God”
3:8	qtij		rc://*/ta/man/translate/figs-explicit	περὶ τὴν πίστιν	1	Here the word **faith** could refer to: (1) the act of having **faith** in Jesus. Alternate translation: “concerning the faith that they claim to have” (2) what people believe about Jesus when they have **faith** in him. Alternate translation: “concerning what Christians believe”
3:8	pfh1		rc://*/ta/man/translate/figs-abstractnouns	περὶ τὴν πίστιν	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Make sure that your translation fits with the option you chose in the previous note. Alternate translation: “in how they claim to believe in Jesus”
3:9	x9kx		rc://*/ta/man/translate/figs-explicit	ἀλλ’	1	Here the word **But** introduces what will happen to these false teachers in contrast to what they are trying to do, which is to oppose the truth. (See [3:8](../03/08.md).) If it would be helpful in your language, you could use a different word or phrase that introduces this kind of contrast. Alternate translation: “Despite that,” or “Although they try to oppose the truth,”
3:9	c6xx		rc://*/ta/man/translate/figs-metaphor	οὐ προκόψουσιν ἐπὶ πλεῖον	1	Here Paul speaks of people having success in teaching as if they were advancing **further** in a direction. He means that these people will cease to have success in teaching. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “they will not be able to teach even more people” or “they will not succeed in continuing to teach”
3:9	funz		rc://*/ta/man/translate/figs-abstractnouns	ἡ & ἄνοια αὐτῶν	1	If your language does not use an abstract noun for the idea of **foolishness**, you could express the same idea in another way. Alternate translation: “how foolish they are”
3:9	ffy0		rc://*/ta/man/translate/figs-nominaladj	πᾶσιν	1	Paul is using the adjective **all** as a noun to mean all people. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “to all people”
3:9	mv4j		rc://*/ta/man/translate/figs-hyperbole	πᾶσιν	1	Paul says **all** here as an overstatement for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “to most”
3:9	z4fu		rc://*/ta/man/translate/figs-nominaladj	ἡ ἐκείνων	1	Paul is using the adjective **that** as a noun to mean foolishness. He is using the adjective **those** to refer to Jannes and Jambres, Pharaoh’s magicians. Your language may use adjectives in these same ways. If not, you could translate these words with equivalent phrases. Alternate translation: “the foolishness of Jannes and Jambres”
3:9	yfep		rc://*/ta/man/translate/figs-ellipsis	ἐγένετο	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “became obvious”
3:9	v6wd		rc://*/ta/man/translate/figs-explicit	ἐγένετο	1	Here Paul is referring to how Pharaoh’s magicians failed to oppose Moses. They could not copy some of the miracles that Moses did (see [Exodus 8:18–19](../exo/08/18.md)), and they were affected by other miracles that Moses did (see [Exodus 9:11](../exo/09/11.md)). In that way, everyone realized that they were foolish. If it would be helpful in your language, you could make some of that information more explicit or include the information in a footnote. Alternate translation: “became when they failed to stop Moses”
3:10	ioph		rc://*/ta/man/translate/grammar-connect-logic-contrast	σὺ δὲ	1	Here the word **But** introduces how Timothy behaves in contrast to how the false teachers behave. If it would be helpful in your language, you could use a word or phrase that introduces this kind of contrast, or you could leave **But** untranslated. Alternate translation: “You, however,” or “As for you, though, you”
3:10	vw42		rc://*/ta/man/translate/figs-metaphor	σὺ & παρηκολούθησάς	1	Here Paul speaks as if Timothy **followed** the things that Paul has done and experienced. He means that Timothy has paid attention to these things and imitates how Paul does and experiences them. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “you have observed and emulated” or “you have modeled your behavior on”
