Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:3	ru6z			וָ⁠סַ֗כְתְּ	1	Alternate translation: “rub sweet-smelling oil on yourself”
3:3	e92h		rc://*/ta/man/translate/translate-unknown	וְיָרַ֣דְתְּ הַ⁠גֹּ֑רֶן	1	A **threshing floor** is an open, flat area where workers could thresh and winnow grain. It would be outside of the city, which was high on a hill, and thus, one would go “down” to it. If your readers would not be familiar with this type of agricultural site, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “and leave the city to go to the flat place where he will thresh and winnow his grain”
3:3	m6zw		figs-extrainfo	לֶ⁠אֱכֹ֥ל וְ⁠לִ⁠שְׁתּֽוֹת	1	If it would be unnatural to express these details of a meal in your language, you could use a more natural phrase. Alternate translation: “his supper”
3:4	jdr5		rc://*/ta/man/translate/figs-imperative	וִ⁠יהִ֣י	1	The phrase **And let it be** introduces the next series of specific instructions that Naomi is about to give to Ruth. Use a form in your language that introduces a series of instructions, or omit the phrase if your language does not do this. Use a colon to replace the comma. Alternate translation: “Do this:”
3:4	ln1m		rc://*/ta/man/translate/translate-symaction	וְ⁠גִלִּ֥ית מַרְגְּלֹתָ֖י⁠ו	1	To **uncover his feet** means to remove the cloak or blanket covering his feet, and probably also his legs. This action by a woman was probably a symbolic action that was interpreted as a proposal of marriage. If it would be helpful to your readers, you could include this information in a footnote.
3:4	zi01		rc://*/ta/man/translate/figs-euphemism	מַרְגְּלֹתָ֖י⁠ו	1	The word translated **feet** could be used as a euphemism for a man's private parts, but here it refers to the man's feet or legs. If your language has a word that works in this way, you can use it here. Otherwise, use a word for “feet” or “legs” and consider putting this information in a footnote.
3:4	w1u5			וְ⁠הוּא֙ יַגִּ֣יד לָ֔⁠ךְ אֵ֖ת אֲשֶׁ֥ר תַּעַשִֽׂי⁠ן	1	The specific custom of that time is unclear, but Naomi appears to believe that Boaz will understand Ruth’s action as a proposal of marriage. Boaz will then either accept or reject her offer. If it would be helpful, you could include this information in a footnote.
3:4	nn4g		figs-rpronouns	וְ⁠הוּא֙ יַגִּ֣יד	1	Here, the word **himself** emphasizes that Boaz will decide what happens next, not Naomi or Ruth. Use a way that is natural in your language to indicate this significance. Alternate translation: “Then it will be Boaz who will tell”
3:6	ab22		rc://*/ta/man/translate/figs-infostructure	וַ⁠תַּ֕עַשׂ כְּ⁠כֹ֥ל אֲשֶׁר־צִוַּ֖תָּ⁠ה חֲמוֹתָֽ⁠הּ׃	1	This statement summarizes the actions that Ruth will do in [3:7](../03/7.md). If people misunderstand from this that Ruth did these actions in [3:6](../03/6.md) and then did them again in [3:7](../03/7.md), then you could translate this sentence as **and she obeyed her mother-in-law**. Or if it would make the order of events more clear, you could move this sentence to the end of [3:7](../03/7.md), then combine the verse numbers as a verse bridge (6–7).
3:7	fz7e		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּיטַ֣ב לִבּ֔⁠וֹ	1	Here **heart** stands for “emotions” or “disposition.” Boaz’s emotions or feelings were good. This does not imply that Boaz was drunk. Alternate translation: “and he felt good” or “and he was in a good mood”
3:7	y6gk			וַ⁠תָּבֹ֣א בַ⁠לָּ֔ט	1	Alternate translation: “Then she sneaked in” or “Then she came in so quietly that no one could hear her”
3:7	eq2u		rc://*/ta/man/translate/figs-euphemism	וַ⁠תְּגַ֥ל מַרְגְּלֹתָ֖י⁠ו	1	See how you translated **feet** in [3:4](../03/4.md). Alternate translation: “and removed the covering from his legs”
3:8	pz92		rc://*/ta/man/translate/writing-background	וַ⁠יְהִי֙ בַּ⁠חֲצִ֣י הַ⁠לַּ֔יְלָה	1	This clause gives information about when the next event in the story happened. Use a natural way in your language to give background information. Alternate translation: “Hours later, in the middle of the night,”
3:8	xun6		rc://*/ta/man/translate/figs-activepassive	וַ⁠יֶּחֱרַ֥ד הָ⁠אִ֖ישׁ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. It is not clear what startled Boaz. Perhaps he suddenly felt the cold air on his feet or legs. Alternate translation: “the man startled”
3:8	ab23		rc://*/ta/man/translate/figs-exclamations	וְ⁠הִנֵּ֣ה	1	Here the word **behold** shows that what follows was very surprising to Boaz. Use your language’s way of expressing surprise. Alternate translation: “And much to his surprise”
3:9	wj9e		rc://*/ta/man/translate/writing-politeness	אֲמָתֶ֔⁠ךָ & אֲמָ֣תְ⁠ךָ֔	1	Ruth was not one of Boaz’s servants, but she referred to herself as Boaz’s servant as a polite way to express respect to Boaz. Use your language’s way of expressing humility and respect. Alternate translation: “your humble handmaid” … “your humble handmaid”
3:9	xp1b		rc://*/ta/man/translate/figs-idiom	וּ⁠פָרַשְׂתָּ֤ כְנָפֶ֨⁠ךָ֙ עַל־אֲמָ֣תְ⁠ךָ֔	1	This was a cultural idiom for marriage. Alternate translation: “Please marry me”
3:9	l5g4		rc://*/ta/man/translate/translate-kinship	גֹאֵ֖ל	1	See how you translated this term in [2:20](../02/20/zu5f).
3:10	hvwq		rc://*/ta/man/translate/translate-blessing	בְּרוּכָ֨ה אַ֤תְּ לַֽ⁠יהוָה֙	1	Use a natural form for a blessing in your language. Alternate translation: “A blessing from Yahweh on you”
3:10	qxnp		rc://*/ta/man/translate/figs-idiom	בִּתִּ֔⁠י	1	See how you translated **my daughter** in [2:8](../02/8.md). Boaz uses this phrase again here to communicate kindness and respect from a man to a younger woman. Use an appropriate phrase in your language. Alternate translation: “little one”
3:10	bjw9		rc://*/ta/man/translate/figs-explicit	הֵיטַ֛בְתְּ חַסְדֵּ֥⁠ךְ הָ⁠אַחֲר֖וֹן מִן־הָ⁠רִאשׁ֑וֹן	1	By marrying Naomi’s relative who is a kinsman-redeemer, Ruth would also provide for Naomi, honor Naomi’s son, and continue Naomi’s family line. Boaz considers this to be Ruth's greatest demonstration of faithfulness to Naomi. If it would be helpful to your readers, you could put this information in a footnote. Alternate translation: “You are demonstrating even more loving kindness now than before”
3:10	cbd3		rc://*/ta/man/translate/figs-explicit	הָ⁠רִאשׁ֑וֹן	1	Boaz is using the phrase **at the beginning** to refer to the way that Ruth had earlier provided for her mother-in-law by staying with her and gleaning grain for food for both of them. If it would be helpful to your readers, you could state the meaning plainly. Alternate translation: “when you first came here with Naomi”
3:10	n84d		rc://*/ta/man/translate/figs-idiom	לְ⁠בִלְתִּי־לֶ֗כֶת אַחֲרֵי֙	1	Boaz is praising Ruth for **not going after* the young men, by which he means that Ruth could have ignored Naomi’s need and looked for a young and handsome husband for herself outside of Elimelek's relatives, but she did not. Alternate translation: “because you have not looked for marriage among”
3:11	jdr6		rc://*/ta/man/translate/grammar-connect-logic-result	וְ⁠עַתָּ֗ה	1	**So now** indicates that what came before in verse [3:10](../03/10.md) is the reason for what follows here in verse 11. Use a natural connector for introducing a result. Alternate translation: “Therefore”
3:11	ei93		rc://*/ta/man/translate/figs-idiom	בִּתִּ⁠י֙	1	See how you translated this in [2:8](../02/8.md) and [3:10](../03/10.md). Boaz uses this expression as a sign of kindness and respect toward Ruth as a younger woman. Use the form of address that would be appropriate in your language.
3:11	ab08		rc://*/ta/man/translate/figs-metonymy	כָּל־שַׁ֣עַר עַמִּ֔⁠י	1	Here, **gate** represents the people who gather at the gate. The gate was an area of the city where people gathered to do business, and the leaders met there to make decisions. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “all the important people of my city”
3:11	ab31		rc://*/ta/man/translate/figs-idiom	אֵ֥שֶׁת חַ֖יִל	1	Alternate translation: “a woman of good character” or “a good woman”
3:12	jdr7		rc://*/ta/man/translate/grammar-connect-words-phrases	וְ⁠עַתָּה֙	1	The phrase **And now** indicates that what follows is something else important that Ruth should pay attention to, as well as what Boaz introduced by saying “So now” in [3:11](../03/11.md). Alternate translation: “Another thing you must know”
3:12	ab30		rc://*/ta/man/translate/grammar-connect-logic-contrast	וְ⁠גַ֛ם	1	The connector **but** indicates a contrast between Boaz’s willingness to marry Ruth [3:11](../03/11.md) and the possibility of another man marrying her instead [3:12](../03/12.md). The contrast can be indicated here or at the beginning of the verse, as in the UST. Alternate translation: “even so” or ”nonetheless”
3:12	fvq5		rc://*/ta/man/translate/translate-kinship	גֹאֵ֖ל & גֹּאֵ֖ל	1	See how you translated **kinsman-redeemer** in [2:20](../02/20/zu5f). This term refers to the male relative who was closest in family relationship to a man who died and who had the responsibility to help his widow.
3:13	gcl8		rc://*/ta/man/translate/figs-explicit	אִם־יִגְאָלֵ֥⁠ךְ	1	The implication of the word **redeem** is that in this culture it means “marry according to our custom concerning widows.” Boaz is referring to the expectation that the closest male relative of Ruth’s dead husband would marry her and raise a son to carry on the dead man’s family name. You could include some of this information if that would be helpful to your readers. Alternate translation: “if he will take care of you” or “if he will redeem you, that is, marry you”
3:13	w8g2		figs-rpronouns	וּ⁠גְאַלְתִּ֥י⁠ךְ אָנֹ֖כִי	1	Boaz uses the word **myself** to emphasize that he was committed to taking care of Ruth. Use a way that is natural in your language to indicate this emphasis. Alternate translation: “then I will certainly redeem you”
3:13	tkz9		rc://*/ta/man/translate/writing-oathformula	חַי־יְהוָ֑ה	1	The phrase **as Yahweh lives** is an oath formula. This was a common Hebrew vow that obligated the speaker to perform what he said. Use a natural way in your language to express an oath. Alternate translation: “as surely as Yahweh lives” or “I swear by the life of Yahweh”
3:14	vn8p		rc://*/ta/man/translate/figs-explicit	וַ⁠תִּשְׁכַּ֤ב מַרְגְּלוֹתָיו֙	1	The implication of **So she lay at his feet** is that although Ruth and Boaz were alone together all night, they did not sin sexually. You can include this information if that would be helpful to your readers. Alternate translation: “Ruth slept at the feet of Boaz”
3:14	dwx1		rc://*/ta/man/translate/figs-idiom	בְּטֶ֛רֶם יַכִּ֥יר אִ֖ישׁ אֶת־רֵעֵ֑⁠הוּ	1	The idiom **before a man could recognize his friend** means that it was very early in the morning, before there was enough light to recognize the face of a familiar person. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have that meaning or state the meaning plainly. Alternate translation: “before you could see your hand in front of your face” or “while it was still quite dark”
3:14	q9ix		rc://*/ta/man/translate/figs-infostructure	וַ⁠יֹּ֨אמֶר֙	1	Boaz probably said this before Ruth lay down to sleep. If it would be helpful in your language, you could move this to the beginning of the verse, as in the UST, or indicate that this happened before Ruth lay down. Alternate translation: “She did this because Boaz had said”
3:14	qgjv		rc://*/ta/man/translate/figs-activepassive	אַל־יִוָּדַ֔ע	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Do not let anyone know”
3:15	hj1e		rc://*/ta/man/translate/translate-unknown	הַ⁠מִּטְפַּ֧חַת	1	A **cloak** was a long, thick outer garment usually made of cloth. Your language and culture may have a term for such a piece of clothing that you can use in your translation. Alternate translation: “the cape” or “the coat”
3:15	f5zg		rc://*/ta/man/translate/figs-ellipsis	שֵׁשׁ־שְׂעֹרִים֙	1	The actual amount is not stated. There is no word referring to the container that Boaz filled six times with barley. The original readers probably knew how big this container was, but we do not. The total amount was enough to be considered generous, yet not too much for Ruth to carry alone. Most scholars think that the total amount was around 25 to 30 kilograms. Alternate translation: “six measures of barley”
3:15	gdn8		rc://*/ta/man/translate/figs-ellipsis	וַ⁠יָּ֣שֶׁת עָלֶ֔י⁠הָ	1	The writer is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “into it and then put the cloak full of barley on Ruth’s back”
3:15	aj7u		rc://*/ta/man/translate/translate-textvariants	וַ⁠יָּבֹ֖א הָ⁠עִֽיר	1	Many ancient manuscripts read **he went**, referring to Boaz. The ULT follows that reading. Other ancient manuscripts read “she went,” referring to Ruth. If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
3:16	s7dr		rc://*/ta/man/translate/figs-idiom	מִי־אַ֣תְּ	1	Naomi's question to Ruth, **“Who are you, my daughter?”** appears to be an idiom that probably asks about her current status. In other words, it is likely that Naomi is asking if Ruth is now betrothed to be married. Alternate translation: “How is it with you” or “How did it go for you”
3:16	ab34		rc://*/ta/man/translate/translate-kinship	בִּתִּ֑⁠י	1	Ruth is actually Naomi’s daughter-in-law, but Naomi calls her **my daughter** as an endearment. Use an appropriate endearment in your language, if there is one. Alternate translation: “my dear one” or “my daughter-in-law”
3:16	w9p9		rc://*/ta/man/translate/figs-explicit	אֵ֛ת כָּל־אֲשֶׁ֥ר עָֽשָׂה־לָ֖⁠הּ הָ⁠אִֽישׁ	1	Most of what **the man had done for her** was verbal. That is, the main thing was that Boaz promised Ruth that he would make sure that she and Naomi were taken care of. If it would be helpful in your language, you could indicate that what Boaz did included the things that he said to her. Alternate translation: “everything that the man had promised to do for her”
3:17	abca		rc://*/ta/man/translate/figs-ellipsis	שֵׁשׁ־הַ⁠שְּׂעֹרִ֥ים	1	See how you translated this in [3:15](../03/15/f5zg). Alternate translation: “six measures of barley”
3:17	ln7l		rc://*/ta/man/translate/figs-quotesinquotes	כִּ֚י אָמַ֣ר אַל־תָּב֥וֹאִי רֵיקָ֖ם אֶל־חֲמוֹתֵֽ⁠ךְ	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “saying to me that I should not go empty to my mother-in-law”
3:17	e9xx		rc://*/ta/man/translate/figs-idiom	אַל־תָּב֥וֹאִי רֵיקָ֖ם	1	To **go empty** is an idiom that means to go to someone with nothing to offer that person. Alternate translation: “You must not go empty-handed” or “Do not go with nothing” or “You must take something”
3:18	ab36		rc://*/ta/man/translate/figs-idiom	שְׁבִ֣י 	1	Here, **Sit** is an idiom that means to wait patiently and calmly. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “Stay quiet” or “Be patient”
3:18	ab35		rc://*/ta/man/translate/writing-politeness	בִתִּ֔⁠י	1	See how you translated this in 1:11–13; 2:2, 8, 22; 3:1, 10, 11, 16.
3:18	ab37		rc://*/ta/man/translate/figs-idiom	אֵ֖יךְ יִפֹּ֣ל דָּבָ֑ר	1	Here, **how the matter falls** is an idiom that means “what is going to happen.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “how the situation will turn out” or “what will happen”
3:18	zi02		rc://*/ta/man/translate/figs-litotes	לֹ֤א יִשְׁקֹט֙ הָ⁠אִ֔ישׁ כִּֽי־אִם	1	Naomi is using a figure of speech here that expresses a strongly positive meaning by using a negative word, **not**, together with **rest**, which is the opposite of the intended meaning. If it would be helpful in your language, you could express the positive meaning and strengthen it another way. Alternate translation: “the man will diligently pursue this until”
3:18	u5rn		rc://*/ta/man/translate/figs-explicit	אִם־כִּלָּ֥ה הַ⁠דָּבָ֖ר	1	Here, **this matter** refers to the need of the two women for a kinsman-redeemer. You could include this information if that would be helpful to your readers. Alternate translation: “unless he has resolved our problem” or “until he gets us a kinsman-redeemer”
4:intro	pz6m				0	# Ruth 4 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### King David\n\nDespite being a Moabitess, Ruth became an ancestress of David. David was Israel’s greatest king. It may be surprising that a Gentile would become a part of such an important lineage, but it reminds us that God loves all people. Ruth had great faith in Yahweh. This shows us that God welcomes all who trust in him.\n\n### “You also acquire Ruth the Moabite woman”\n\nWith the privilege of using the family’s land came the responsibility to take care of the widows of the family. Therefore, the relative who wanted to use Naomi’s land had to also help Ruth to have a son who would carry on the family name and inheritance and provide for her.\n\n## Translation Issues in This Chapter\n\n### “In earlier times in Israel”\n\nVerse seven of chapter four is a comment made by the writer of the text. This indicates that there was a considerable period of time between the events that occurred and the time when they were written down, during which customs had changed. Consider how to indicate that this is a comment about the story rather than a part of the story.
4:1	jdr8		rc://*/ta/man/translate/writing-newevent	וּ⁠בֹ֨עַז עָלָ֣ה הַ⁠שַּׁעַר֮	1	The writer is using this clause to introduce the next part of the story, in which Boaz takes the leading role as kinsman-redeemer and marries Ruth. Use a word, phrase, or other method in your language that is natural for introducing a new event. Alternate translation: “As for Boaz, he went up to the town gate”
4:1	m4by		rc://*/ta/man/translate/figs-explicit	הַ⁠שַּׁעַר֮	1	The original readers knew that **the gate** was the place inside the entrance to the town where community business was publicly conducted. You could include this information if that would be helpful to your readers. Alternate translation: “to the gathering place inside the gateway of the town”
4:1	jdr9		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִנֵּ֨ה	1	The writer is using the term **behold** to focus our attention on the important event of Boaz seeing the exact person whom he wanted to see walking by. Your language may have a comparable expression that you could use in your translation. Alternate translation: “And amazingly” or “To his delight”
4:1	kz1g		rc://*/ta/man/translate/translate-kinship	הַ⁠גֹּאֵ֤ל	1	The term **kinsman-redeemer** specifically refers to the closest living male relative to Elimelek. If your language has a specific word for such a person, it would be appropriate to use it here. See how you translated **kinsman-redeemer** in [2:20](../02/20/zu5f).
4:1	ab39		rc://*/ta/man/translate/figs-quotations	וַ⁠יֹּ֛אמֶר ס֥וּרָ⁠ה שְׁבָ⁠ה־פֹּ֖ה פְּלֹנִ֣י אַלְמֹנִ֑י	1	In many languages, **a certain person** is an awkward and unnatural way for someone to address another person. A way to make this more natural could be to turn this into an indirect quotation. A combination of indirect and direct quotation is also possible, as in the UST. Alternate translation: “Boaz called to this certain person and asked him to turn aside and sit down there”
4:1	ab38		rc://*/ta/man/translate/figs-idiom	פְּלֹנִ֣י אַלְמֹנִ֑י	1	Boaz did not actually say **a certain person**; instead, he called the kinsman-redeemer by his name. This is an idiom that means a specific person, but the name is not given. The narrator has substituted this general term for the person’s name either because he did not want to give the specific name or because the man’s name had been forgotten. If your language has an idiom to refer to a specific person without using his name, use that here. Alternate translation: “so-and-so” or “such a one”
4:2	ab40			וַ⁠יִּקַּ֞ח עֲשָׂרָ֧ה אֲנָשִׁ֛ים	1	Alternate translation: “Then he chose ten men”
4:3	es9g		rc://*/ta/man/translate/translate-kinship	לְ⁠אָחִ֖י⁠נוּ	1	Here the term **brother** is used in the broad sense to mean a male relative of an extended family. If your language has a word for this, it would be appropriate to use it here.
4:4	bvvo		rc://*/ta/man/translate/figs-idiom	אָמַ֜רְתִּי	1	Here, **said** refers to something that Boaz said to himself in his own mind. Alternate translation: “I said to myself that” or “I felt that”
4:4	ab41		rc://*/ta/man/translate/figs-idiom	אֶגְלֶ֧ה אָזְנְ⁠ךָ֣	1	**I should uncover your ear** is an idiom that means “I should tell you” or “I should let you know.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “I should inform you”
4:4	c6xi		rc://*/ta/man/translate/figs-explicit	נֶ֥גֶד הַֽ⁠יֹּשְׁבִים֮	1	Having these men as witnesses would make the transaction legal and binding. You could include this information if that would be helpful to your readers. Alternate translation: “before these witnesses”
4:4	lgq1		rc://*/ta/man/translate/figs-explicit	אִם־תִּגְאַל֙	1	Here, Boaz is asking about the man's willingness to redeem the property. Use a natural way to express this in your language. Alternate translation: “If you are willing to buy it back to keep it in the family”
4:4	ab42		rc://*/ta/man/translate/grammar-connect-exceptions	אֵ֤ין זוּלָֽתְ⁠ךָ֙ לִ⁠גְא֔וֹל וְ⁠אָנֹכִ֖י אַחֲרֶ֑י⁠ךָ	1	In some languages, it may be confusing to say these things together: (1) there is no one to redeem the land besides you, (2) I can redeem the land after you. It may appear that Boaz is making a statement and then contradicting it. If so, you could say this differently. Alternate translation: “you are the first in line to redeem it, and I am the next one in line”
4:4	r8no		figs-rpronouns	אָנֹכִ֥י אֶגְאָֽל	1	The man uses the word **myself** here to emphasize that he will do it and no one else. Use a way that is natural in your language to indicate this significance. Alternate translation: “I will be the one who redeems it”
4:5	zifq		rc://*/ta/man/translate/figs-idiom	בְּ⁠יוֹם	1	Here, **On the day** is an idiom that means “at the time.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “At the hour” or “At the same time”
4:5	ymn8		rc://*/ta/man/translate/figs-synecdoche	מִ⁠יַּ֣ד נָעֳמִ֑י	1	Boaz is using one part of a person, the **hand of Naomi**, to represent Naomi herself and her legal possession of the land. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “from Naomi”
4:5	dya3		rc://*/ta/man/translate/figs-idiom	וּ֠⁠מֵ⁠אֵת ר֣וּת & קָנִ֔יתָה	1	Boaz is using the term **acquire** to mean that the man must marry the Moabite woman. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “you must also marry Ruth”
4:5	b3ps			אֵֽשֶׁת־הַ⁠מֵּת֙	1	Alternate translation: “the widow of Elimelek’s son who died”
4:5	b3sy		rc://*/ta/man/translate/figs-idiom	לְ⁠הָקִ֥ים שֵׁם־הַ⁠מֵּ֖ת עַל־נַחֲלָתֽ⁠וֹ׃	1	Here, **raise up the name of the dead over** is an idiom that means “supply an heir for.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “so that she may give birth to a son to inherit the property and carry on her dead husband’s family name”
4:5	ab43		rc://*/ta/man/translate/figs-nominaladj	הַ⁠מֵּת֙ & הַ⁠מֵּ֖ת	1	Boaz is using the adjective **dead** as a noun to mean the one who died. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “the man who died … the dead man”
4:6	sx9k		rc://*/ta/man/translate/figs-explicit	אַשְׁחִ֖ית אֶת־נַחֲלָתִ֑⁠י	1	Here, **I damage my own inheritance** means that if the man marries Ruth, the property that he buys would belong to her son, not to his own children. In that way, he would be taking away from the wealth that his own children would inherit from him and giving it instead to the children that Ruth might bear. Alternate translation: “lest I take away from my own children’s inheritance.”
4:6	sa7h		rc://*/ta/man/translate/figs-abstractnouns	גְּאַל־לְ⁠ךָ֤ אַתָּה֙ אֶת־גְּאֻלָּתִ֔⁠י	1	If your language does not use an abstract noun for the ideas of **right** or **redemption**, you could express the same ideas in another way. Alternate translation: “I will allow you to redeem the property for yourself”
4:7	wga9		rc://*/ta/man/translate/writing-background	וְ⁠זֹאת֩	1	The word **Now** marks what follows as background information that the writer wants the reader to know in order to understand the story. Use your language’s way of giving background information in a story. Alternate translation: “You need to know this:”
4:7	i30y		rc://*/ta/man/translate/figs-ellipsis	וְ⁠זֹאת֩	1	Here some words are left out that in many languages a sentence would need in order to be complete. You could supply these words if it would be clearer in your language. Alternate translation: “Now this was the custom”
4:7	lgf5		rc://*/ta/man/translate/writing-background	לְ⁠פָנִ֨ים	1	The word **formerly** implies that this custom was no longer practiced when the book of Ruth was written. Use a word or phrase that has this meaning. Alternate translation: “in earlier times”
4:7	d46w		rc://*/ta/man/translate/figs-idiom	לְ⁠רֵעֵ֑⁠הוּ	1	The words **to his friend** refer to the person with whom a man was making the agreement. Alternate translation: “to the counterparty” or “to the man with whom he was making an agreement”
4:8	royi		rc://*/ta/man/translate/writing-newevent	וַ⁠יֹּ֧אמֶר הַ⁠גֹּאֵ֛ל לְ⁠בֹ֖עַז קְנֵה־לָ֑⁠ךְ וַ⁠יִּשְׁלֹ֖ף נַעֲלֽ⁠וֹ	1	The events of the story start again here after the background information of verse 7. Use your language’s way of starting to tell the events of the story again.
4:8	ab44		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יֹּ֧אמֶר הַ⁠גֹּאֵ֛ל לְ⁠בֹ֖עַז קְנֵה־לָ֑⁠ךְ וַ⁠יִּשְׁלֹ֖ף נַעֲלֽ⁠וֹ	1	The word **So** at the beginning of this verse indicates that this event happened because of the custom described in the previous verse. If it would be clearer in your language, you could reverse the order of these phrases. Alternate translation: “So the kinsman-redeemer took off his sandal and said to Boaz, “Buy it for yourself”
4:8	nvpp		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּשְׁלֹ֖ף נַעֲלֽ⁠וֹ	1	The writer assumes that his readers will understand that the kinsman-redeemer gave the sandal to Boaz. You could include this information if that would be helpful to your readers. See the UST.
4:9	zz42		rc://*/ta/man/translate/figs-hyperbole	לַ⁠זְּקֵנִ֜ים וְ⁠כָל־הָ⁠עָ֗ם	1	Here, **to the elders and to all the people** refers to all the people who were present at the meeting place, not to everyone in the town. The writer uses it here as a generalization for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “to everyone there, including the elders”
4:9	lwx9		rc://*/ta/man/translate/figs-synecdoche	מִ⁠יַּ֖ד נָעֳמִֽי	1	The **hand of Naomi** represents Naomi. Since her husband and sons had died, the right to the property belonged to her. Alternate translation: “from Naomi”
4:9	img5			כָּל־אֲשֶׁ֣ר לֶֽ⁠אֱלִימֶ֔לֶךְ וְ⁠אֵ֛ת כָּל־אֲשֶׁ֥ר לְ⁠כִלְי֖וֹן וּ⁠מַחְל֑וֹן	1	Alternate translation: “all the property that was formerly owned by Naomi's deceased husband and sons”
4:10	jdr0		rc://*/ta/man/translate/figs-explicit	וְ⁠גַ֣ם	1	This connecting phrase indicates that the people sitting at the gate are also witnesses to what follows. You could include this information if that would be helpful to your readers. Alternate translation: “You are also witnesses that”
4:10	nm32			לְ⁠הָקִ֤ים שֵׁם־הַ⁠מֵּת֙ עַל־נַ֣חֲלָת֔⁠וֹ	1	See how you translated this phrase in [4:5](../04/05.md). Alternate translation: “so that I might give her a son who will inherit the dead man’s property”
4:10	t2rm		rc://*/ta/man/translate/figs-nominaladj	הַ⁠מֵּת֙ & הַ⁠מֵּ֛ת	1	Boaz is using the adjective **dead** as a noun to mean the one who died. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. See how you translated it in [4:5](../04/05.md). Alternate translation: “the man who died … the dead man”
4:10	gg1m		rc://*/ta/man/translate/figs-metaphor	וְ⁠לֹא־יִכָּרֵ֧ת שֵׁם־הַ⁠מֵּ֛ת מֵ⁠עִ֥ם אֶחָ֖י⁠ו וּ⁠מִ⁠שַּׁ֣עַר מְקוֹמ֑⁠וֹ	1	Being forgotten is spoken of here as if one’s name were being cut off from a list of one's people. Alternate translation: “so that he will not be forgotten by his brothers’ descendants and by the people of this town”
4:10	ab61		rc://*/ta/man/translate/figs-doublenegatives	וְ⁠לֹא־יִכָּרֵ֧ת שֵׁם־הַ⁠מֵּ֛ת מֵ⁠עִ֥ם אֶחָ֖י⁠ו וּ⁠מִ⁠שַּׁ֣עַר מְקוֹמ֑⁠וֹ	1	If it would be clearer in your language, you could use a positive expression to translate this double negative that consists of the negative particle **not** and the negative **be cut off**. Alternate translation: “so that the name of the dead man will be preserved among his brothers and at the gate of his place”
4:10	xpu5		rc://*/ta/man/translate/figs-metonymy	וּ⁠מִ⁠שַּׁ֣עַר מְקוֹמ֑⁠וֹ	1	Here, **the gate** refers to the location where the leaders gathered and made important legal decisions for **his place**, which refers to his town. This location represents the people there. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “and the important people of his town”
4:10	ab45			עֵדִ֥ים אַתֶּ֖ם הַ⁠יּֽוֹם	1	Alternate translation: “You have seen and heard these things today and can speak of them tomorrow”
4:11	ua2a		rc://*/ta/man/translate/figs-explicit	הָ⁠עָ֧ם אֲשֶׁר־בַּ⁠שַּׁ֛עַר	1	The implication is that **the people who were in the gate** are the same people who heard and observed the meeting between Boaz and the man who had been first as kinsman-redeemer. You could include this information if that would be helpful to your readers. Alternate translation: “the people who had observed Boaz's meeting with the first kinsman-redeemer”
4:11	hg6q		rc://*/ta/man/translate/figs-metonymy	הַ⁠בָּאָ֣ה אֶל־בֵּיתֶ֗⁠ךָ	1	This has both a literal and a figurative meaning. As Ruth marries Boaz, she will move into his physical house. “House” can be a metonym that represents “family,” so this also refers to becoming part of Boaz’s family by being his wife. Alternate translation: “who is becoming part of your family”
