Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
6:4	yh2n		rc://*/ta/man/translate/figs-activepassive	And let the cost be given from the house of the king	1	If it would be helpful in your language, you could say this with an active form, and you could say who will do the action. Alternate translation: “I will pay the expenses from the royal revenue”
6:4	wjxj		rc://*/ta/man/translate/figs-123person	And let the cost be given from the house of the king	1	Cyrus speaks of himself here in the third person. If this is not clear in your language, you can use the first person. Alternate translation: “I will pay the expenses from the royal revenue”
6:5	ujut			the vessels of the house of God, of gold and silver, that Nebuchadnezzar had taken out from the temple that was in Jerusalem and had brought to Babylon, must be returned	1	See how you translated the very similar sentence in [5:14](../05/14.md). If it would be helpful in your language, you could put the verb first in this sentence. Alternate translation: “I hereby return to the Jews the gold and silver objects which Nebuchadnezzar took out of the temple in Jerusalem and brought to Babylon”
6:5	vlhj		rc://*/ta/man/translate/figs-activepassive	the vessels of & must be returned	1	If it would be helpful in your language, you could say this with an active form, as an imperative. Alternate translation: “return to the Jews the objects of”
6:5	bwim		rc://*/ta/man/translate/translate-unknown	the vessels of the house of God, of gold and silver	1	**Vessels** specifically means the bowls, basins, and other objects listed in [1:9–10](../01/09.md). These were used during worship in the temple. Alternate translation: “the gold and silver objects that were used in worship in the temple”
6:5	wl8e		rc://*/ta/man/translate/figs-parallelism	And let each go to the temple that is in Jerusalem, to its place. So you must put them in the house of God	1	These two phrases mean similar things. Cyrus is saying basically the same thing twice to emphasize how important it is for his officials to carry out this command. If it is confusing for your readers to repeat both phrases, you can combine them and show the emphasis in a different way. Alternate translation: “Make sure that you put these objects back in the temple, right where they belong in the house of God in Jerusalem”
6:5	dwxb		rc://*/ta/man/translate/figs-123person	So you must put them in the house of God	1	It may be that the sudden change to second person singular **you** here is because the document is quoting Cyrus's words, which may have been spoken to Sheshbazzar (See [5:14](../05/14.md)). If this is confusing in your language, you can use the third person. Alternate translation: “So these things must be returned to the house of God”
6:5	vo0d		rc://*/ta/man/translate/figs-quotemarks	So you must put them in the house of God	1	Here the scroll ends its quotation from the decree of Cyrus. If you decided in the middle of [6:3](../06/03.md) to mark these words as a quotation within a quotation, you should indicate that ending here with a closing secondary quotation mark or with whatever other punctuation or convention your language uses to indicate the end of a quotation within a quotation.
6:5	xrzz		rc://*/ta/man/translate/figs-quotemarks	So you must put them in the house of God	1	Here, the text also ends its quotation from the scroll. If you decided at the start of [6:3](../06/03.md) to mark its words as a quotation, you should indicate that ending here with a closing primary quotation mark or with whatever other punctuation or convention your language uses to indicate the end of a quotation.
6:6	f9x5		rc://*/ta/man/translate/figs-ellipsis	Now Tattenai	1	Here the book leaves out some of the material that a story would ordinarily need in order to be complete. Rather than repeating the same information from the scroll, but now as a letter to the officials, it jumps right from its quotation from the scroll that was discovered at Ecbatana and into the letter that King Darius wrote to Tattenai and his associates in response to what the scroll said. You could say this explicitly if it would be helpful to your readers. Alternate translation: “When King Darius learned from the scroll that Cyrus had ordered the temple to be rebuilt, he sent Tattenai and his associates a letter in answer to their inquiry. He told them what he had learned from the scroll and then warned them, ‘Now Tattenai’”
6:6	ks97		rc://*/ta/man/translate/figs-quotemarks	Now	1	Since the book here begins to quote the letter that King Darius sent in reply to Tattenai and his associates, it may be helpful to your readers to indicate this with an opening quotation mark or with whatever other punctuation or convention your language uses to indicate the beginning of a quotation.
6:6	wtim		rc://*/ta/man/translate/grammar-connect-words-phrases	Now	1	As in [4:13](../04/13.md), [4:14](../04/14.md), and [4:21](../04/21.md), **now** introduces an important point within a letter. (It is similar to the expression “and now” in [4:10](../04/10.md), [4:11](../04/11.md), [4:17](../04/17.md), and [5:17](../05/17.md).) If your language has a comparable expression that it uses for this same purpose, you can use that in your translation.
6:6	qpqv		rc://*/ta/man/translate/figs-123person	Tattenai, the governor of Beyond-the-River, Shethar-Bozenai, and their companions, the officials who are in Beyond-the-River: be far away from there	1	Since Darius addresses these men directly at the end of the sentence, instead of **their companions**, in the third person, we would expect him to say “your companions,” in the second person. So it seems that the book is compressing the letter as it quotes it. Based on the other letters that the book quotes in [4:11–16](../04/11.md), [4:17–22](../04/17.md), and [5:7–17](../05/07.md), the full letter probably said something like “To Tattenai, the governor of Beyond-the-River, Shethar-Bozenai, and their companions, the officials who are in Beyond-the-River. Peace. And now,” followed by an explanation that the court officials had discovered a scroll that recorded the decree of Cyrus. Then would follow instructions to these men, beginning “Be far away from there!” But since the quotation from this letter in the book jumps from the list of the recipients’ names right to these instructions, If it would be helpful in your language, you could use the second person throughout. Alternate translation: “Tattenai, the governor of Beyond-the-River, Shethar-Bozenai, and your associates, you officials who are in Beyond-the-River: Be far away from there”
6:6	xd9g		rc://*/ta/man/translate/translate-names	Tattenai, & Shethar-Bozenai	1	These are the names of two men. See how you translated them in [5:3](../05/03.md).
6:6	xk9x			and their companions	1	Alternate translation: “and their associates” or “and your associates”
6:6	akg1		rc://*/ta/man/translate/figs-metaphor	be far away from there	1	King Darius uses a spatial metaphor to indicate that he wants Tattenai and his associates not to interfere with what the Jews are doing in Jerusalem. The meaning is not simply that they are to stay away physically from that area, since they could still plot against the Jews from a distance (for example, by bribing officials in the royal court, as [4:5](../04/05.md) describes). Alternate translation: “do not interfere with what is happening in Jerusalem”
6:7	k1ks		rc://*/ta/man/translate/figs-parallelism	Leave alone the work of that house of God	1	This sentence means basically the same thing as the last sentence in [6:6](../06/06.md). Darius says essentially the same thing twice for emphasis. If that would be confusing for your readers, you could combine the two sentences and express the emphasis in a different way. Alternate translation for both sentences: “do not interfere with the rebuilding of the temple in Jerusalem in any way” However, there is a slight difference in meaning, and you could also choose to bring that out in your translation. The second phrase is more specific. It says precisely what Darius wants these Samaritan officials to leave alone. Alternate translation: “Do not interfere with what is happening in Jerusalem. Do not disturb the work on the temple there!”
6:7	xw40			Let & build that house of God on its place	1	As in [5:15](../05/15.md), this expression means “Let … rebuild the temple on its original site.” You could say that as an alternate translation.
6:8	ci97		rc://*/ta/man/translate/figs-activepassive	And from me is set a decree for what it is that you shall do with these elders of the Jews to build that house of God	1	If it would be helpful in your language, you could say this with an active form. Alternate translation: “This is what I am commanding you to do to help the elders of the Jews rebuild that temple”
6:8	njb9		rc://*/ta/man/translate/figs-activepassive	And from the treasures of the king (that is, the tribute of Beyond-the-River) let the expense be given to those men diligently	1	If it would be helpful in your language, you could say this with an active form, and you could say who would do the action. Alternate translation: “I want you officials to carefully pay the full costs of the rebuilding from the royal treasury from the tribute that you receive in Beyond-the-River province”
6:8	te7b		rc://*/ta/man/translate/figs-123person	And from the treasures of the king	1	Darius speaks of himself here in the third person. If that is confusing in your language, you can use the first person. Alternate translation: “And from my royal revenue”
6:8	xfsc		rc://*/ta/man/translate/figs-litotes	so that it does not stop	1	Here, **it** means the work of rebuilding the temple. Darius is using a figure of speech that expresses a strong positive meaning by using a negative word, **not**, together with a word, **stop**, that is the opposite of the intended meaning. If it would be helpful in your language, you could say this plainly. Alternate translation: “in order to make sure that the rebuilding is completed successfully”
6:8	yolo			so that it does not stop	1	However, since the book uses the term **stop** when describing the opposition to the temple rebuilding in [4:21](../04/21.md), [4:23](../04/23.md), [4:24](../04/24.md), and [5:5](../05/05.md), you could also choose to use that term to show the connection. Alternate translation: “because I do not want anything to stop the Jews from rebuilding that temple”
6:9	ouqv		rc://*/ta/man/translate/figs-activepassive	And whatever is needed (whether sons of bulls, or rams, or lambs for burnt up offerings to the God of heaven, wheat, salt, wine, or oil, according to the command of the priests who are in Jerusalem), let it be given to them day by day (that is, without neglect	1	This sentence, like the one in [5:14](../05/14.md), may be hard for readers to follow because the thing that receives the action comes first, and it consists of a very long phrase. This sentence continues into the next verse. If it would be helpful in your language, you could break it up into four sentences, three in this verse and the last one in verse [10](../06/10.md). You could also use active forms instead of the two passive forms and say who would do the action in each case. Alternate translation: “The priests who are in Jerusalem will tell you what they need. This may include young bulls, rams, and lambs for burnt offerings to the God of heaven, and wheat, salt, wine, and oil. I want you to give them everything that they need every single day”
6:9	kf3e		rc://*/ta/man/translate/figs-idiom	whether sons of bulls	1	This expression refers to young bulls.
6:9	fn3z			for burnt up offerings	1	See how you translated this in [3:2](../03/02.md). Review the note there if that would be helpful. Alternate translation: “whole burnt offerings”
6:9	zxb9			to the God of heaven	1	See how you translated this expression in [5:11](../05/11.md). Alternate translation: “the God who rules in heaven”
6:9	n37a		rc://*/ta/man/translate/figs-idiom	day by day	1	**Day by day** is an idiom that means every day or every single day. Alternate translation: “every single day”
6:9	wlto		rc://*/ta/man/translate/figs-litotes	that is, without neglect	1	Here the king uses a figure of speech that expresses a strong positive meaning by using a negative word together with a word that is the opposite of the intended meaning. Alternate translation: “make sure that you do this”
6:10	it87		rc://*/ta/man/translate/grammar-connect-logic-goal	so that they may be offering sweet-smelling sacrifices to the God of heaven and praying for the life of the king and his sons	1	In this phrase, Darius explains the purpose for which he is commanding the actions described in the previous part of this sentence, in [6:9](../06/09.md). If you decided to break that verse into three sentences, you can make this verse a fourth sentence of its own. If it would be natural in your language, introduce this sentence with a term to indicate that Darius is explaining his purpose here. Alternate translation: “that way, the priests can continually offer sweet-smelling sacrifices to the God who rules in heaven and pray that God will preserve my life and the life of my sons.”
6:10	b2zw		rc://*/ta/man/translate/figs-metaphor	sweet-smelling sacrifices	1	The primary idea is that these sacrifices will be pleasing to God, regardless of how they actually smell. Alternate translation: “pleasing sacrifices”
6:10	mchh			to the God of heaven	1	See how you translated this expression in [5:11](../05/11.md). Alternate translation: “the God who rules in heaven”
6:10	xq28		rc://*/ta/man/translate/figs-123person	for the life of the king and his sons	1	Darius speaks of himself here in the third person. If that would be confusing in your language, you could use the first person. Alternate translation: “that God will preserve my life and the life of my sons”
6:10	ej11		rc://*/ta/man/translate/figs-synecdoche	for the life of the king and his sons	1	The king is speaking of the quality of his life and that of his sons, not just that they will live. Alternate translation: “that all will be well for me and my sons”
6:10	a820		rc://*/ta/man/translate/figs-metaphor	and his sons	1	Here, **sons** could mean one of two things. (1) It could be literal and mean the biological sons of King Darius. (2) It could be figurative and mean descendants, specifically those whom Darius hoped would succeed him on the throne. As the note to [4:15](../04/15.md) explains, the Persian kings spoke of predecessor kings as their “fathers,” so they may also have spoken of successor kings as their “sons.” Alternate translation: “his successors”
6:11	em18		rc://*/ta/man/translate/figs-activepassive	And from me is set a decree that	1	If it would be helpful in your language, you could say this with an active form. Alternate translation: “and I am commanding that”
6:11	zdzd		rc://*/ta/man/translate/figs-idiom	for any man who changes this edict	1	The phrase **any man who changes this edict** could mean giving different instructions from what the king had commanded, but it could also mean doing something against what his edict commands. [6:12](../06/12.md) suggests that changing the edict means destroying the temple rather than ensuring that it was rebuilt and maintained. Alternate translation: “if anyone disobeys this edict”
6:11	uqt8		rc://*/ta/man/translate/figs-explicit	a beam shall be pulled from his house, and, being erect, he shall be impaled on it	1	This is an implicit reference to one form of capital punishment that the Persians used. Darius assumes that the officials know what he means. Anyone who violates his order is to be lifted up and impaled on a beam of wood from his own house. That is, one end of the beam is to be sharpened so that it will pass through the body of the offender, the other end is to be planted in the ground, and he is to be impaled on the beam. Alternate translation: “pull a beam out of his house, sharpen one end, and lift him up and impale him on it”
6:11	w334		rc://*/ta/man/translate/figs-metaphor	And his house shall be made a rubbish heap on account of this	1	The expression **rubbish heap** means that the house would be so thoroughly destroyed that it would look like a garbage dump. The former site of the house would not necessarily be used as an actual dump. Alternate translation: “and as a further punishment for violating my order, I command you to demolish his house”
6:11	i9yf		rc://*/ta/man/translate/figs-activepassive	a beam shall be pulled from his house	1	If it would be helpful in your language, you could say this with an active form, and you could say who would do the action. Alternate translation: “you must pull a beam out of his house”
6:11	ivvc		rc://*/ta/man/translate/figs-activepassive	and, being erect, he shall be impaled	1	If it would be helpful in your language, you could say this with an active form, and you could say who would do the action. Alternate translation: “then you must set the beam upright and impale him”
6:11	a7ih		rc://*/ta/man/translate/figs-activepassive	And his house shall be made a rubbish heap	1	If it would be helpful in your language, you could say this with an active form, and you could say who would do the action. Alternate translation: “And you must turn his house into a rubbish heap”
6:12	f8u8			And may the God who has caused his name to dwell there overthrow	1	This is a curse formula. In addition to the threat of severe punishment in the previous verse, here Darius adds a curse from God to anyone who would disobey his order. Use a curse formula that is natural in your language.
6:12	eirc		rc://*/ta/man/translate/figs-personification	And may the God who has caused his name to dwell there overthrow	1	Darius speaks of God’s **name** here as if it were capable of living in a place. The phrase echoes Jewish usage, which Darius may be following deliberately to show his respect for the God whose temple he wants to be rebuilt. The phrase indicates that Jerusalem is the place from which God chose to start making himself known throughout the world. Alternate translation: “And may the God who began to make himself known from Jerusalem destroy”
6:12	bajr		rc://*/ta/man/translate/figs-metonymy	And may the God who has caused his name to dwell there overthrow	1	Here, **name** is a figurative way of referring to the fame or reputation of a person. In this figure, a person's fame is described by something associated with it, which is how well known their name is and how people react to hearing it. Alternate translation: “And may the God who began to make himself known from Jerusalem destroy”
6:12	jqt7		rc://*/ta/man/translate/figs-idiom	may & overthrow	1	This is an idiom that means “destroy.” Alternate translation: “may … destroy”
6:12	e5ta		rc://*/ta/man/translate/figs-idiom	any king or people who stretches out his hand	1	Here the expression “who stretches out his hand” means to seek to do harm. Alternate translation: “any king or people who, with harmful intent, attempts”
6:12	mn8y		rc://*/ta/man/translate/figs-ellipsis	to change, to destroy that house of God	1	This could mean one of two things. (1) It could mean that no one is to try to **change** the decree of Darius, in the sense of disobeying or defying, as in the previous verse, so that they can **destroy** the temple rather than ensure that it is rebuilt. In that case, this letter would be leaving out some of the words that a sentence would ordinarily need in order to be complete. Alternate translation: “to disobey my decree and destroy that temple” or (2) It could mean that no one is to alter or destroy the temple. Alternate translation: “to alter the design of that temple or destroy it”
6:12	y3sn		rc://*/ta/man/translate/figs-distinguish	which is in Jerusalem	1	Here Darius repeats some background information in order to be very explicit about what temple this decree applies to. Alternate translation: “in Jerusalem”
6:12	hjya		rc://*/ta/man/translate/figs-activepassive	I, Darius, have set a decree. Let it be done diligently	1	If it would be helpful in your language, you could say this with an active form, and you could say who is to do the action. Alternate translation: “I, King Darius, am issuing this decree. I command you to carry it out exactly and efficiently”
6:12	yf8s		rc://*/ta/man/translate/translate-names	Darius	1	**Darius** is the name of a man. See how you translated it in [4:5](../04/05.md).
6:12	a8x8		rc://*/ta/man/translate/figs-quotemarks	Let it be done diligently	1	Here the text ends its quotation from the letter that King Darius sent in reply to Tattenai and his associates. If you decided in [6:6](../06/06.md) to mark his words as a quotation, you should indicate that ending here with a closing primary quotation mark or with whatever other punctuation or convention your language uses to indicate the end of a quotation.
6:13	x0id		rc://*/ta/man/translate/grammar-connect-logic-result	Then	1	Here the word **Then** indicates that the sentence it introduces explains the result of what the previous sentences described. Alternate translation: “In response,”
6:13	alm6		rc://*/ta/man/translate/translate-names	Tattenai, & Shethar-Bozenai	1	These are the names of two men. See how you translated them in [5:3](../05/03.md).
6:13	cdp6			and their companions	1	Alternate translation: “and their colleagues”
6:13	pg74		rc://*/ta/man/translate/figs-explicit	did thus diligently, according to what Darius the king had sent	1	The implication is that these men received the king’s response to their letter, and once they knew what he had commanded, they carried out his orders. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “received the response of King Darius to their letter and immediately carried out exactly what he had ordered”
6:14	pxrv		rc://*/ta/man/translate/grammar-connect-logic-result	And the elders of	1	Here the word **And** indicates that the sentence it introduces explains the result of what the previous sentence described. Alternate translation: “As a result … the leaders”
6:14	iu9r		rc://*/ta/man/translate/figs-hendiadys	And the elders of the Jews were building and prospering	1	The phrase **building and prospering** expresses a single idea by using two words connected with **and**. The word **building** tells what the elders prospered or succeeded in. If it would be helpful in your language, you could express the meaning with a single phrase. Alternate translation: “And the Jewish leaders were rebuilding the temple successfully”
6:14	mibx		rc://*/ta/man/translate/figs-explicit	by the prophesying of Haggai the prophet and Zechariah the son of Iddo	1	As in [5:1](../05/01.md), the implication is that these two men, as God’s messengers, encouraged the Jewish leaders to persevere in the project of rebuilding the temple. Alternate translation: “thanks to the encouragement that Haggai the prophet and Zechariah the son of Iddo gave them in messages from God”
6:14	l5ag		rc://*/ta/man/translate/translate-names	Haggai	1	**Haggai** is the name of a man. See how you translated it in [5:1](../05/01.md).
6:14	tetn		rc://*/ta/man/translate/translate-names	and Zechariah the son of Iddo	1	**Zechariah** is the name of a man, and **Iddo** is the name of his father. See how you translated their names in [5:1](../05/01.md).
6:14	s1jd		rc://*/ta/man/translate/figs-hendiadys	And they built and completed	1	As in [5:11](../05/11.md), the words **built** and **completed** connected with **and** express a single idea. In this section of the book, when the two words are used together, “completed” is another way of saying “built.” (Review the note about this at [4:12](../04/12.md) if that would be helpful.) If it would be helpful in your language, you could express the meaning with a single word. Alternate translation: “And they were able to construct the temple”
6:14	d77p		rc://*/ta/man/translate/figs-explicit	And they built and completed	1	The implication is that what the Jewish leaders **built and completed**, that is, constructed, was the temple. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “And they were able to construct the temple”
6:14	mgzk		rc://*/ta/man/translate/figs-metaphor	by the decree of the God of Israel	1	Here the book speaks of the messages that God had sent through the prophets Haggai and Zechariah as a **decree** or command that God had issued to the Jewish leaders to rebuild the temple, much like the decrees that the Persian kings had issued. If it would be helpful in your language, you could describe these messages plainly. Alternate translation: “just as the God of Israel had commanded them to do through the prophets”
6:14	j4jr		rc://*/ta/man/translate/figs-explicit	and by the decree of Cyrus, and Darius, and Artaxerxes, the king of Persia	1	Here, the book assumes some knowledge on the part of readers, because by this point in time, only King Cyrus ([1:2–4](../01/02.md)) and King Darius ([6:6–12](../06/06.md)) had issued decrees for the Jerusalem temple to be rebuilt. Artaxerxes was the grandson of Darius, and he would not become king for another 50 years. Moreover, while the book anticipated the reign of Artaxerxes in [4:7–23](../04/07.md), there it recounted how he ordered the temple rebuilding to stop. But the book is assuming that readers will know that Artaxerxes eventually did reverse himself and issue a decree for the maintenance of the Jerusalem temple. The book describes this in [7:12–26](../07/12.md). If it would be helpful to your readers, you could say that explicitly. Alternate translation: “and just as King Cyrus and King Darius of Persia had decreed they should do. King Artaxerxes of Persia also later decreed that they should finish the temple”
6:14	e83b		rc://*/ta/man/translate/figs-distinguish	Cyrus, and Darius, and Artaxerxes, the king of Persia	1	Here the book repeats some background information to remind readers who these men were. The phrase **the king of Persia** applies to each of them. Alternate translation: “King Cyrus and King Darius of Persia and King Artaxerxes of Persia”
6:14	fwlf		rc://*/ta/man/translate/translate-names	Cyrus, and Darius, and Artaxerxes	1	These are the names of men. See how you translated them in [1:1](../01/01.md), [4:5](../04/05.md), and [4:7](../04/07.md).
6:15	zqs3		rc://*/ta/man/translate/grammar-connect-logic-result	And & was done	1	Here the word **And** indicates that the sentence it introduces explains the results of what the previous sentence described. Alternate translation: “As a result … they finished building”
6:15	q4v5		rc://*/ta/man/translate/figs-activepassive	And this house was done	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “The Jewish leaders finished rebuilding the temple”
6:15	mz6f		rc://*/ta/man/translate/figs-metaphor	this house	1	As in [5:3](../05/03.md), **house** here is a figurative way of saying temple. Alternate translation: “this temple”
6:15	c1qx		rc://*/ta/man/translate/translate-ordinal	by day three of the month of Adar	1	The Hebrew uses a cardinal number here, **three**, but there is not a significant difference in meaning between that and the way the Hebrew uses an ordinal number, **third**, in similar contexts elsewhere. If your language customarily uses ordinals for the numbers of days, you can do that here in your translation. Alternate translation: “by the third day of the month of Adar”
6:15	i2k0		rc://*/ta/man/translate/translate-hebrewmonths	by day three of the month of Adar	1	You could convert the Hebrew day and month into an approximate date on the calendar that your culture uses. However, the Jews used a lunar calendar, so if you use a solar calendar, the date will be different every year and the translation will not be entirely accurate. So you may just want to give the number of the day and the name of the month on the Hebrew calendar. Alternate translation: “by the third day of the month of Adar”
6:15	bhp9		rc://*/ta/man/translate/translate-ordinal	year six of the reign of Darius the king	1	The Hebrew uses a cardinal number here, **six**, but there is not a significant difference in meaning between that and the way the Hebrew uses an ordinal number, **sixth**, in similar contexts elsewhere. If your language customarily uses ordinals for the numbers of years, you can do that here in your translation. Alternate translation: “in the sixth year of the reign of Darius as king of Persia”
6:15	n23x		rc://*/ta/man/translate/figs-explicit	year six of the reign of Darius the king	1	If it would be helpful in your language, you could include the name of Darius's kingdom. Alternate translation: “in the sixth year of the reign of Darius as king of Persia”
6:16	xnpw		rc://*/ta/man/translate/grammar-connect-time-sequential	And & performed	1	Here, the word **And** indicates that the event the story will now relate came after the events it has just described. If it would be helpful in your language, you could show this relationship by using a word such as “Then.”
6:16	ajjz		rc://*/ta/man/translate/figs-metaphor	the sons of Israel	1	Here, **sons** means “descendants.” Here the book envisions all of the Israelites as descendants of the patriarch Jacob, who was also known as Israel. The expression comprises the three groups that are listed next, the priests, Levites, and other Jews. Alternate translation: “the Israelites”
6:16	cq1q		rc://*/ta/man/translate/figs-idiom	and the rest of the sons of the exile	1	As indicated in [2:1](../02/01.md) and [8:35](../08/35.md), the phrase **the sons of the exile** refers specifically to the group of Jewish people who returned to the land of Judah from Babylon after King Nebuchadnezzar had conquered Jerusalem and had taken many Jews as captives to Babylon. Alternate translation: “and the Jews who had returned from exile” or “and the Jews who had returned to their homeland”
6:16	z1u1		rc://*/ta/man/translate/figs-abstractnouns	And & performed the dedication of this house of God with joy	1	The abstract noun **dedication** refers to a special ceremony the Israelites conducted to set the temple apart as a place for the worship of Yahweh. If it would be helpful in your language, you could translate the idea behind this word with a verb such as “consecrate.” Alternate translation: “joyfully consecrated this temple for the worship of Yahweh”
6:16	i1qx		rc://*/ta/man/translate/figs-abstractnouns	And & performed the dedication of this house of God with joy	1	If your language does not use abstract nouns such as **joy**, you can translate the idea behind it with an adverb such as “joyfully.” Alternate translation: “joyfully dedicated this temple to God”
6:17	iel9		rc://*/ta/man/translate/figs-abstractnouns	And they offered for the dedication of this house of God	1	As in the previous sentence, the abstract noun **dedication** refers to a special ceremony that the Israelites conducted. Once again you could translate the idea behind this word with a verb such as “dedicate” or “consecrate” Alternate translation: “As they dedicated this temple, they offered”
6:17	r49v		rc://*/ta/man/translate/figs-explicit	And they offered & 100 bulls, 200 rams, 400 lambs, and 12 bucks of goats for a sin offering	1	The implication, as [6:9](../06/09.md) indicates explicitly, is that the bulls, rams, and lambs were used for whole burnt offerings. If it would be helpful, review the note to [3:2](../03/02.md) about what whole burnt offerings were and why they were offered. Alternate translation: “they offered 100 bulls, 200 rams, and 400 lambs as whole burnt offerings and 12 male goats as a sin offering”
6:17	j5b6		rc://*/ta/man/translate/figs-idiom	and & bucks of goats	1	A male goat is called a buck. So this expression, **bucks of goats**, means the same thing as male goats in [8:35](../08/35.md)
6:17	quwd		rc://*/ta/man/translate/figs-explicit	and 12 bucks of goats & according to the number of the tribes of Israel	1	The book assumes that readers will know that there were twelve tribes in Israel, so the twelve goats could symbolically represent the entire nation. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “12 male goats … one for each of the 12 tribes of Israel”
6:18	r0gx		rc://*/ta/man/translate/grammar-connect-time-sequential	And they caused & to stand	1	Here the word **And** indicates that the event the story will now relate came after the event it has just described. If it would be helpful in your language, you could show this relationship by using a word such as “Then.”
6:18	zkjf		rc://*/ta/man/translate/figs-metaphor	And they caused the priests to stand & and the Levites	1	Here, **stand** is a figurative way of saying that a person has assumed the duties of their office. So to cause someone to stand is to appoint them to those duties and install them in that office. Alternate translation: “And they appointed the priests … and the Levites”
6:18	gzxp		rc://*/ta/man/translate/writing-pronouns	And they caused the priests to stand	1	Here, **they** refers to the leaders of the Jews. Alternate translation: “And the leaders of the Jews appointed the priests” or “Then the Jewish elders established the priests”
6:18	iix1		rc://*/ta/man/translate/figs-explicit	the priests & in their divisions, and the Levites in their sections	1	The book assumes that readers will know that these **divisions** and **sections** were groups of priests and Levites, respectively, that served in the temple for a week at a time. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “They appointed the priests and the Levites to groups that would serve in the temple for a week at a time”
6:18	ba06		rc://*/ta/man/translate/figs-metaphor	for the service of the God who is in Jerusalem	1	Here the book describes God in a spatial metaphor as if he lived in the city of Jerusalem. This is a figurative reference to the way God’s presence was in the temple in Jerusalem. Alternate translation: “to lead the worship of God in the temple in Jerusalem”
6:18	vt19			according to the writing of the book of Moses	1	Alternate translation: “as it is written in the book of Moses” or “as God commanded in the law of Moses”
6:19	g898		rc://*/ta/man/translate/grammar-connect-logic-result	So the sons of the exile performed the Passover	1	The phrase at the beginning of this sentence indicates that it explains the results of what the previous sentence described. (As [6:20](../06/20.md) explains, because the priests and Levites had been assigned to their duties, festivals like this could be observed again.) Alternate translation: “As a result, the Jews who had returned from exile were able to celebrate Passover”
6:19	gdi0		rc://*/ta/man/translate/writing-newevent	So & performed	1	The word **and** introduces a new event in the story. You do not need to represent it in your translation unless your language has a similar expression that it characteristically uses.
6:19	iy2d		rc://*/ta/man/translate/figs-idiom	the sons of the exile	1	See how you translated this expression in [6:16](../06/16.md). Alternate translation: “the Jews who had returned to their homeland”
6:19	hfmy		rc://*/ta/man/translate/translate-unknown	the Passover	1	**Passover** is the name of a religious festival that the law of Moses commanded the Jews to celebrate every year to remember how God had rescued their ancestors from slavery in Egypt.
6:19	jw76		rc://*/ta/man/translate/translate-ordinal	on day 14 of the first month	1	The Hebrew uses a cardinal number here, **14**, but there is not a significant difference in meaning between that and the way the Hebrew uses an ordinal number, fourteenth, in similar contexts elsewhere. If your language customarily uses ordinals for the numbers of days, you can do that here in your translation. Alternate translation: “on the fourteenth day of the first month”
6:19	j6lm		rc://*/ta/man/translate/translate-hebrewmonths	on day 14 of the first month	1	You could convert the Hebrew day and month into an approximate date on the calendar that your culture uses. However, the Jews used a lunar calendar, so if you use a solar calendar, the date will be different every year and the translation will not be entirely accurate. So you may just want to use the numbers of the Hebrew day and month. Alternate translation: “on the fourteenth day of the first month”
6:19	k52r		rc://*/ta/man/translate/figs-explicit	on day 14 of the first month	1	This means the first month of the following year. Since Adar is the last month in the Jewish calendar, this was only a few weeks after the temple was finished. The implication is that the Jewish leaders had been able to complete that work and install the priests and Levites in time to celebrate this festival. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “only a few weeks later, on the fourteenth day of the first month”
6:20	ibwf		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	The word **for** indicates that the sentence it introduces explains the reason why the action described in the previous sentence was possible. Alternate translation: “They were able to do this because”
6:20	ahmg		rc://*/ta/man/translate/figs-idiom	the priests and the Levites had purified themselves as one, all of them were pure	1	As in [3:9](../03/09.md), **as one** is an idiom that means that these priests and Levites all behaved as if they were a single person, that is, they all did the same thing. Alternate translation: “Every single one of the priests and Levites had purified himself”
6:20	rjm2		rc://*/ta/man/translate/figs-parallelism	had purified themselves as one, all of them were pure	1	These two phrases mean the same thing. The book uses the repetition for emphasis and clarity. You do not need to repeat both phrases in your translation if that might be confusing for your readers. Alternate translation: “every single one had purified himself”
6:20	j34t		rc://*/ta/man/translate/figs-metaphor	had purified themselves	1	Being pure represents being acceptable to God. Alternate translation: “performed a ceremony to show that they wanted to be acceptable to God”
6:20	ryyj		rc://*/ta/man/translate/figs-explicit	And they slaughtered the Passover	1	The book assumes that readers will know that the **Passover** celebration included a special meal of lamb. Following God's instructions, the Israelites had slaughtered lambs to eat on the night before they left Egypt, and they had put the blood of the lambs on their doorframes so that God would pass over their houses and everyone inside would be safe. If it would be helpful to your readers, you could say this explicitly. Alternate translation: “And they slaughtered lambs for the special Passover meal”
6:20	cgbl		rc://*/ta/man/translate/translate-names	the Passover	1	See how you translated the name of this festival in [6:19](../06/19.md).
6:20	b9et		rc://*/ta/man/translate/figs-idiom	the sons of the exile	1	See how you translated this expression in [6:16](../06/16.md). Alternate translation: “the Jews who had returned to their homeland”
