Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
8:17	ggl6		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	Paul uses **so that** here to state the goal for which Christians **suffer together with** Christ. Use a natural way in your language for introducing a purpose clause. Alternate translation: “in order that”
8:17	j6ia		rc://*/ta/man/translate/figs-activepassive	we may also be glorified together with {him	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God may also glorify us together with him”
8:18	i5nu		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	**For** indicates that what follows this word explains what came before it. Here, it indicates that what follows in [8:18–25](../08/18.md) gives further information about what Paul said in the previous verse. If it would be helpful in your language, you could use a different expression. Alternate translation: “In fact,”
8:18	f3sv		rc://*/ta/man/translate/writing-pronouns	I consider	1	The pronoun **I** here refers to Paul (See: [7:1](../07/01.md)). If it would be helpful in your language, you could state this explicitly. Alternate translation: “I, Paul, consider”
8:18	b3b1		rc://*/ta/man/translate/figs-activepassive	I consider that the sufferings of this present time {are} not worthy {to be compared} with	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I cannot compare the sufferings of this present time with”
8:18	oj49		rc://*/ta/man/translate/figs-abstractnouns	the sufferings of this present time {& the glory	1	If your language does not use abstract nouns for the ideas of **sufferings** and **glory**, you could express the same ideas in another way. Alternate translation: “the things that make us suffer in this present time … the glorious situation”
8:18	jjb8		rc://*/ta/man/translate/figs-activepassive	that is going to be revealed	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that God will make known”
8:19	qoj5		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	**For** indicates how what follows this word relates to what came before it. Here, it indicates that this verse gives additional support for what Paul said in [8:17](../08/17.md). If it would be helpful in your language, you could use a different expression. Alternate translation: “In fact,”
8:19	dn11		rc://*/ta/man/translate/figs-idiom	the eager expectation of the creation is eagerly expecting	1	Here, **the eager expectation** is an idiom Paul uses to emphasize how **eagerly the creation** is waiting. He does not mean that **the eager expectation** itself is waiting. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the creation is very eagerly expecting” or “the creation is eagerly expecting with much eagerness”
8:19	d911		rc://*/ta/man/translate/figs-personification	the eager expectation of the creation is eagerly expecting	1	Here Paul speaks of **the creation** as if it were a person who eagerly expects something. If it would be helpful in your language, you could use a simile. Alternate translation: “it is as if the creation is eagerly expecting with eager expectation”
8:19	ulvv		rc://*/ta/man/translate/figs-abstractnouns	of the creation & the revelation of the sons of God	1	If your language does not use abstract nouns for the ideas of **creation** and **revelation**, you could express the same ideas in another way. Alternate translation: “of the created things … the sons of God to be revealed”
8:19	dm6s		rc://*/ta/man/translate/figs-activepassive	the revelation of the sons of God	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “for the time when God will reveal his sons”
8:19	sr2p		rc://*/ta/man/translate/figs-metaphor	of the sons of God	1	See how you translated this phrase in [8:14](../08/14.md).
8:20	nh58		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows this word explains what came before it. **For** here indicates that what follows in [8:20–22](../08/20.md) is the reason why what Paul said in the previous verse is true. Use a natural way in your language for indicating a reason. Alternate translation: “This is due to the fact that”
8:20	zjl2		rc://*/ta/man/translate/figs-abstractnouns	to the futility	1	If your language does not use an abstract noun for the idea of **futility**, you could express the same idea in another way. Alternate translation: “to the condition of being futile”
8:20	gdfe		rc://*/ta/man/translate/figs-abstractnouns	the creation	1	See how you translated this in the previous verse.
8:20	l9ab		rc://*/ta/man/translate/figs-activepassive	the creation was subjected	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God subjugated the creation”
8:20	yvl3		rc://*/ta/man/translate/figs-personification	the creation was subjected, not willingly	1	Here Paul speaks of **the creation** as if it were a person who could be **subjected** to someone and could have a will. If it would be helpful in your language, you could use a simile. Alternate translation: “it is as if the creation were subjected against its will”
8:20	taz4		rc://*/ta/man/translate/figs-explicit	the one having subjected it	1	This phrase refers to God. If it would be helpful in your language, you could state this explicitly. Alternate translation: “God, who subjected it”
8:20	l7bf		rc://*/ta/man/translate/figs-explicit	on the basis of hope	1	Here, **hope** refers to the creation’s **hope**, which is why the creation is “eagerly expecting the revelation of the sons of God” in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “on the basis of giving hope”
8:20	tof4		rc://*/ta/man/translate/figs-abstractnouns	hope	1	See how you translated **hope** in [5:4](../05/04.md).
8:21	m3fi		rc://*/ta/man/translate/figs-personification	the creation itself will be freed from the slavery of the decay into the freedom of the glory	1	Here Paul speaks of **the creation** as if it were a person who was enslaved to someone and needed to be **freed**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the creation itself will no longer decay, but will experience the glory”
8:21	l6qc		rc://*/ta/man/translate/figs-activepassive	the creation itself will be freed	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God will free the creation itself”
8:21	ovn5		rc://*/ta/man/translate/figs-abstractnouns	the creation	1	See how you translated **the creation** in the previous two verses.
8:21	l3vw		rc://*/ta/man/translate/figs-abstractnouns	the slavery of the decay & the freedom of the glory	1	If your language does not use abstract nouns for the ideas of **slavery**, **decay**, **freedom**, and **glory**, you could express the same ideas in another way. Alternate translation: “being enslaved to decay … being free to experience what is glorious”
8:21	r2n9		rc://*/ta/man/translate/figs-possession	the slavery of the decay	1	Paul is using the possessive form to describe **slavery** to **decay**. If it would be helpful in your language, you could use a different expression. Alternate translation: “being enslaved to decay”
8:21	ba5h		rc://*/ta/man/translate/figs-metaphor	the slavery of the decay	1	Here Paul speaks of **decay** as if it could enslave someone. He means that **the creation** was certain to **decay**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “being destined to decay”
8:21	tx57		rc://*/ta/man/translate/figs-metaphor	into the freedom	1	Here Paul speaks of **freedom** as if it were a location someone could enter **into**. Paul means that **the creation** will experience this **freedom**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “to experience the freedom”
8:21	bv03		rc://*/ta/man/translate/figs-possession	the freedom of the glory	1	Paul is using the possessive form to describe **the freedom** that relates to **the glory**. If it would be helpful in your language, you could use a different expression. Alternate translation: “the freedom that comes from the glory” or “the freedom pertaining to the glory”
8:21	zsks		rc://*/ta/man/translate/figs-possession	of the glory of the children of God	1	Here Paul uses the possessive form **the glory of the children of God** to refer to **the glory** that God shares with believers. This was the same **glory** that God shared with humans when he created them, but which they lost when the first humans sinned, as mentioned in [3:23](../03/23.md). If it would be helpful in your language, you could state this explicitly. Alternate translation: “of the glory that God gives the children of God”
8:21	a5ix		rc://*/ta/man/translate/figs-metaphor	of the children of God	1	See how you translated this phrase in the [8:16](../08/16.md).
8:22	pcay		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	**For** indicates that what follows this word explains what came before it. Here, it indicates that what follows in this verse gives further support for what Paul said about the miserable condition of **the creation** in the previous two verses. If it would be helpful in your language, you could use a different expression. Alternate translation: “In fact,”
8:22	l69k		rc://*/ta/man/translate/figs-personification	all the creation groans and labors in pain together	1	Here Paul speaks of **the creation** as if it were a woman who **groans and labors in pain** while giving birth to a baby. If it would be helpful in your language, you could use a simile or express the meaning plainly. Alternate translation: “all the creation is like a woman groaning and laboring in pain while giving birth” or “all the creation is suffering greatly together”
8:23	b5sz		rc://*/ta/man/translate/figs-explicit	having the firstfruits of the Spirit	1	This clause could refer to: (1) Paul and his Christian readers. Alternate translation: “those who have the firstfruits of the Spirit” (2) the reason why Christians **groan**. Alternate translation: “because we have the firstfruits of the Spirit”
8:23	qyic		rc://*/ta/man/translate/figs-possession	the firstfruits of the Spirit	1	Paul is using the possessive form to describe **the firstfruits** that is **the Spirit**. If it would be helpful in your language, you could use a different expression. Alternate translation: “the firstfruits, that is, the Spirit”
8:23	wutm		rc://*/ta/man/translate/figs-metaphor	the firstfruits	1	Here Paul uses **firstfruits** to refer to the Holy **Spirit** as if they were the first crop that was harvested during the harvest season. Paul means that the Holy **Spirit** is the first part of the blessings that God gives Christians. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the first gift”
8:23	xun5		rc://*/ta/man/translate/figs-rpronouns	ourselves	2	Paul uses the word **ourselves** here to emphasize that Christians also share in the suffering of the creation. Use a way that is natural in your language to indicate this emphasis. Alternate translation: “our very selves”
8:23	ch9t		rc://*/ta/man/translate/figs-metaphor	groan within ourselves	1	Here Paul uses **groan** to refer to the emotional anguish that Christians experience while they wait to be with God in heaven. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “experience emotional anguish”
8:23	tiij		rc://*/ta/man/translate/figs-abstractnouns	our adoption, the redemption	1	See how you translated **adoption** in [8:15](../08/15.md) and **redemption** in [3:24](../03/24.md).
8:23	k1wy		rc://*/ta/man/translate/figs-explicit	eagerly expecting our adoption	1	Here, **our adoption** refers to when we will become full members of God’s family, as adopted sons. If it would be helpful in your language, you could state this explicitly. Alternate translation: “waiting for when we are fully members of God’s family”
8:23	qsb9		rc://*/ta/man/translate/figs-genericnoun	of our body	1	Paul is speaking of the bodies of believers in general, not of one particular body. If it would be helpful in your language, you could use a more natural phrase. Alternate translation: “of our bodies”
8:24	oocv		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows this word explains what came before it. **For** here indicates that what follows in this verse and the next verse is the reason why Christians “groan” and are “eagerly expecting” to be fully adopted and redeemed. Use a natural way in your language for indicating a reason. Alternate translation: “We do this because”
8:24	sv0h		rc://*/ta/man/translate/figs-abstractnouns	in this hope & hope & hope	1	See how you translated the abstract noun **hope** in [5:4](../05/04.md).
8:24	xwvy			in this hope	1	Here, **in** could indicate: (1) that **hope** is associated with being **saved**. Alternate translation: “in association with this hope” (2) the means by which people are saved. In this case, **hope** would refer to faith. Alternate translation: “by this hope”
8:24	x4gi		rc://*/ta/man/translate/figs-activepassive	we were saved	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “God saved us”
8:24	edze		rc://*/ta/man/translate/figs-metaphor	being seen & he sees	1	Paul uses **seen** and **sees** here to refer to experiencing something. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “being experienced … he experiences”
8:24	pgmc		rc://*/ta/man/translate/figs-activepassive	being seen	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that people can see”
8:24	rxxy		rc://*/ta/man/translate/grammar-connect-logic-result	For	2	**For** indicates that what follows this word explains what came before it. **For** here indicates that what follows is the reason why the previous statement is true. Use a natural way in your language for indicating a reason. Alternate translation: “This is true since”
8:24	tks9		rc://*/ta/man/translate/figs-rquestion	For who hopes for what he sees	1	Paul is using a rhetorical question here to emphasize the thrust of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “For surely no one hopes for what he sees!”
8:25	ktqd		rc://*/ta/man/translate/figs-metaphor	what we do not see	1	See how you translated the similar use of “seen” and “sees” in the previous verse.
8:25	g2pm		rc://*/ta/man/translate/figs-explicit	what we do not see, & we are eagerly expecting {it	1	Here, **what we do not see** and **it** refer to the “adoption” and “redemption” mentioned in [8:23](../08/23.md). If it would be helpful in your language, you could state this explicitly. Alternate translation: “the adoption and redemption that we do not see … we are eagerly expecting these things”
8:25	l91v		rc://*/ta/man/translate/figs-abstractnouns	with endurance	1	If your language does not use an abstract noun for the idea of **endurance**, you could express the same idea in another way. Alternate translation: “while enduring”
8:26	bkwx		rc://*/ta/man/translate/figs-ellipsis	helps & intercedes	1	Paul is leaving out some of the words that a sentence would need in many languages to be complete. If it would be helpful in your language, you could supply these words from the context. Alternate translation: “helps us … intercedes for us”
8:26	h8jy		rc://*/ta/man/translate/figs-abstractnouns	in our weakness	1	If your language does not use an abstract noun for the idea of **weakness**, you could express the same idea in another way. Alternate translation: “in our weak condition”
8:26	a6e1		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows this word explains what came before it. **For** here indicates that what follows is the reason why the previous statement is true. Use a natural way in your language for indicating a reason. Alternate translation: “This is true since”
8:26	k5pn		rc://*/ta/man/translate/figs-infostructure		2	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: “For we do not know the thing for which we should pray as we ought”
8:26	fbjc		rc://*/ta/man/translate/figs-rpronouns	the Spirit himself	1	Paul uses the word **himself** here to emphasize that Holy **Spirit** helps Christians. Use a way that is natural in your language to indicate this emphasis. Alternate translation: “the very Spirit”
8:26	jmp8			with inexpressible groans	1	Alternate translation: “with groanings that we cannot express in words”
8:27	tq4n		rc://*/ta/man/translate/figs-explicit	the one searching the hearts	1	Here, **the one who searches the hearts** refers to God. If it would be helpful in your language, you could state this explicitly. Alternate translation: “God, who searches the hearts,”
8:27	v184		rc://*/ta/man/translate/figs-metaphor	the one searching the hearts	1	The phrase **searches the hearts** means “examines thoughts and emotions.” If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the one who knows all our thoughts and feelings”
8:27	tz5h		rc://*/ta/man/translate/figs-metonymy	the one searching the hearts	1	See how you translated “heart” in [1:21](../01/21.md).
8:27	bioe		rc://*/ta/man/translate/figs-possession	the mindset of the Spirit	1	Paul is using the possessive form to describe **the mindset** that belongs to the **Spirit**. If it would be helpful in your language, you could use a different expression. Alternate translation: “the Spirit’s mindset”
8:27	rgcb		rc://*/ta/man/translate/figs-abstractnouns	the mindset	1	See how you translated **mindset** in [8:6](../08/06.md).
8:27	fgdd		rc://*/ta/man/translate/figs-explicit	in accordance with God	1	Here, **God** implies God’s will. If it would be helpful in your language, you could state this explicitly. Alternate translation: “according to God’s will”
8:28	u0ev		rc://*/ta/man/translate/figs-abstractnouns	good,& his purpose	1	If your language does not use abstract nouns for the ideas of **good** and **purpose**, you could express the same ideas in another way. Alternate translation: “what is good … what he purposes”
8:28	q3ce		rc://*/ta/man/translate/figs-activepassive		2	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “for those whom God called”
8:29	m3vv		rc://*/ta/man/translate/figs-explicit	those whom he foreknew	1	Here, **foreknew** could mean: (1) God had determined to know them ahead of time, which is how this word is used in [1 Peter 1:20](../1pe/01/20.md). Alternate translation: “whom he chose beforehand” (2) God knew what they would do ahead of time. Alternate translation: “whom he knew beforehand,”
8:29	xhn2		rc://*/ta/man/translate/figs-metaphor	to be} a similar form to the image of his Son	1	Here, **image** refers to how Christians will one day resemble Jesus. If it might be helpful in your language, you could express the meaning plainly. See how you translated **image** in [1:23](../01/23.md). Alternate translation: “to be a similar form that is like his Son”
8:29	yuw2		rc://*/ta/man/translate/guidelines-sonofgodprinciples	of his Son	1	**Son** is an important title for Jesus, the **Son** of God.
8:29	ojxg		rc://*/ta/man/translate/grammar-connect-logic-goal	so that he might be	1	Here, **so that** introduces a purpose clause. Use a natural way in your language for introducing a purpose clause. Alternate translation: “for the purpose that he might be”
8:29	r3vf		rc://*/ta/man/translate/writing-pronouns	he	1	The pronoun **he** refers to God’s **Son**, Jesus. If it would be helpful in your language, you could state this explicitly. Alternate translation: “the Son”
8:29	lf49		rc://*/ta/man/translate/figs-metaphor	so that & might be the firstborn	1	Here, **firstborn** could mean: (1) the most important person among God’s children. Alternate translation: “the person ranked first” (2) the first person to be resurrected. Alternate translation: “the first person to be resurrected”
8:29	s552		rc://*/ta/man/translate/figs-gendernotations	brothers	1	Although the term **brothers** is masculine, Paul is using the word here in a generic sense that includes both men and women. Alternate translation: “brothers and sisters”
8:29	lxym		rc://*/ta/man/translate/figs-metaphor	brothers	1	Here, **brothers** refers to Christians, whom Paul calls “joint heirs with Christ” in [8:17](../08/17.md). If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “children of God”
8:30	hg3f		rc://*/ta/man/translate/figs-explicit	he & called. & he called	1	Here, **called** refers to God choosing people to be his people. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “chose to be his people … he chose”
8:30	g29g		rc://*/ta/man/translate/figs-pastforfuture	he also glorified	1	Paul uses the past tense in order to refer to something that will certainly happen in the future. If it would not be natural to do that in your language, you could use the future tense. Alternate translation: “will also glorify”
8:31	uqou		rc://*/ta/man/translate/grammar-connect-logic-result	What then will we say	1	Here, **then** indicates that what follows is a response to what Paul said in the previous verses. See how you translated this phrase in [6:1](../06/01.md).
8:31	xpu3		rc://*/ta/man/translate/figs-rquestion	What then will we say to these things? If God {is} for us, who {is} against us	1	Paul is not asking for information, but is using the question form in these two sentences to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Then we will say to these things: If God is for us, surely no one can be against us!”
8:31	ovfz		rc://*/ta/man/translate/grammar-connect-condition-fact	If	1	Paul is making a conditional statement that sounds hypothetical, but he is already convinced that the condition is true. If your language does not state something as a condition if it is certain or true, and if your readers might misunderstand and think that what Paul is saying is not certain, then you can translate his words as an affirmative statement. Alternate translation: “Because”
8:31	s21a			is} for us	1	Alternate translation: “is on our side”
8:32	fqim		rc://*/ta/man/translate/figs-rquestion	He who indeed did not spare his own Son, but gave him up on behalf of us all, how will he not also with him freely give us all things	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “He who indeed did not spare his own Son, but gave him up on behalf of us all will surely also with him freely give us all things!”
8:32	mifc		rc://*/ta/man/translate/writing-pronouns	He who	1	**He who** here refers to God. If it would be helpful in your language, you could state this explicitly. Alternate translation: “God who”
8:32	s9l9			did not spare	1	Alternate translation: “did not refrain from giving” or “did not refuse to give up”
8:32	l73i		rc://*/ta/man/translate/guidelines-sonofgodprinciples	his own Son	1	**Son** is an important title for Jesus, the **Son** of God.
8:32	b3au		rc://*/ta/man/translate/figs-explicit	gave him up	1	Here, **gave him up** means that God allowed people to kill Jesus. If it might be helpful in your language, you could state this explicitly. Alternate translation: “gave him up to be killed” or “allowed him to be killed”
8:33	vr1b		rc://*/ta/man/translate/figs-rquestion	Who will bring an accusation against God’s elect	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Surely no one can bring an accusation against God’s elect!”
8:33	tidd		rc://*/ta/man/translate/figs-explicit	Who will bring an accusation	1	Here, **accusation** implies an **accusation** that is based on facts. If it might be helpful in your language, you could state this explicitly. Alternate translation: “a true accusation”
8:33	ekqn		rc://*/ta/man/translate/figs-abstractnouns	God’s elect	1	If your language does not use an abstract noun for the idea of **elect**, you could express the same idea in another way. Alternate translation: “those who have been chosen by God” or “those whom God has elected”
8:33	qmca		rc://*/ta/man/translate/grammar-connect-logic-result	God {is} the one justifying	1	This sentences states the reason why the idea in the previous sentence is true. Use a natural way in your language for indicating a reason. Alternate translation: “No on can accuse them, because God is the one who justifies”
8:34	vt5r		rc://*/ta/man/translate/figs-rquestion	Who {is} the one condemning	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Surely no one can condemn!”
8:34	j1dj		rc://*/ta/man/translate/figs-ellipsis	the one condemning	1	Paul is leaving out a word that a sentence would need in many languages to be complete. If it would be helpful in your language, you could supply the word from the context. Alternate translation: “the one who condemns us believers”
8:34	u627		rc://*/ta/man/translate/grammar-connect-logic-result	Christ Jesus {is} the one having died—but more {than that}, having been raised who also is at the right hand of God—the one also interceding on our behalf	1	This sentences states the reason why the idea in the previous sentence is true. Use a natural way in your language for indicating a reason. Alternate translation: “No one can condemn because Christ Jesus is the one who died—but more than that, he was raised who also is at the right hand of God—who also intercedes on our behalf”
8:34	tw3l		rc://*/ta/man/translate/figs-activepassive	having been raised	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “God raised him”
8:34	dea5		rc://*/ta/man/translate/figs-idiom	having been raised	1	See how you translated **raised** in [4:25](../04/25.md).
8:34	uc9o		rc://*/ta/man/translate/figs-nominaladj	at the right hand of God	1	Paul is using the adjective **right** as a noun in order to indicate the **right** side. If your language does not use adjectives in the same way, you could translate this with a noun phrase. Alternate translation: “at the right side of God”
8:34	vd8g		rc://*/ta/man/translate/figs-explicit	who also is at the right hand of God	1	In this culture, the place at the **right** side of a ruler was a position of honor. If it would be helpful in your language, you could state this explicitly. Alternate translation: “at the place of honor next to God”
8:35	h9ba		rc://*/ta/man/translate/figs-rquestion	Who will separate us from the love of Christ	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Surely no one will separate us from the love of Christ!”
8:35	btoo		rc://*/ta/man/translate/figs-metaphor	will separate us from the love of Christ	1	Here Paul speaks figuratively of **love** as if it were an object that someone could be separated from. He means that **Christ** cannot stop loving those who believe in him. If it might be helpful in your language, you could express this plainly. Alternate translation: “will cause Christ to stop loving us”
8:35	ldx1		rc://*/ta/man/translate/figs-rquestion	Tribulation, or distress, or persecution, or hunger, or nakedness, or danger, or sword	1	Paul is not asking for information, but is using the question form here to emphasize the truth of what he is saying. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Surely neither tribulation, nor distress, nor persecution, nor hunger, nor nakedness, nor danger, nor sword!”
8:35	m2hl		rc://*/ta/man/translate/figs-ellipsis	Tribulation, or distress, or persecution, or hunger, or nakedness, or danger, or sword	1	Paul is leaving out some of the words that a sentence would need in many languages to be complete. If it would be helpful in your language, you could supply these words from the previous sentence. Alternate translation: “Will tribulation, or distress, or persecution, or hunger, or nakedness, or danger, or sword separate us from the love of Christ?”
8:35	qe2z		rc://*/ta/man/translate/figs-abstractnouns	Tribulation, or distress, or persecution, or hunger	1	If your language does not use abstract nouns for the ideas of **Tribulation**, **distress**, **persecution**, **hunger**, you could express the same ideas in another way. Alternate translation: “If people trouble us, or hurt us, or distress us, or persecute us, or cause us to be hungry”
8:35	q2dc		rc://*/ta/man/translate/figs-doublet	Tribulation, or distress	1	**Tribulation** and **distress** mean basically the same thing. Paul uses them to emphasize what he is saying. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “Extreme tribulation”
8:35	kcjr		rc://*/ta/man/translate/figs-metonymy	or sword	1	Here, **sword** refers to being killed violently. If it might be helpful in your language, you could express the meaning plainly. Alternate translation: “or being killed violently”
8:36	clec		rc://*/ta/man/translate/writing-quotations	Just as it is written	1	See how you translated this phrase in [1:17](../01/17.md).
8:36	f2de		rc://*/ta/man/translate/figs-activepassive	Just as it is written	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. If you must state who did the action, the quotation was written by the sons of Korah. Alternate translation: “Just as the sons of Korah wrote”
8:36	wegb		rc://*/ta/man/translate/figs-quotemarks	"For your sake we are being put to death the whole day {long}.
We were considered as sheep for slaughter"	1	In these clauses Paul quotes [Psalm 44:22](../psa/044/022.md). It may be helpful to your readers to indicate this by setting off all of this material with quotation marks or with whatever punctuation or convention your language uses to indicate a quotation.
8:36	t67y		rc://*/ta/man/translate/figs-yousingular	For your sake	1	Here, **your** is singular and refers to God. If it would be helpful in your language, you could state this explicitly. Alternate translation: “For your sake, God,”
8:36	s7wj		rc://*/ta/man/translate/figs-exclusive	we are being put to death & We were considered	1	Here, **we** refers to the people who wrote this verse, so it would be exclusive. It does not refer to God, who is the one being spoken to. Your language may require you to mark these forms.
8:36	phxq		rc://*/ta/man/translate/figs-activepassive	we are being put to death & We were considered	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “our enemies put us to death … They consider us”
8:36	h6v7		rc://*/ta/man/translate/figs-hyperbole	we are being put to death the whole day {long	1	The phrase **all day long** is an exaggeration that emphasizes how frequently these people were being killed. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “we are killed regularly”
8:36	g3pi		rc://*/ta/man/translate/figs-simile	We were considered as sheep for slaughter	1	Here Paul compares to **sheep** those whom people kill because they are loyal to God. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “We are considered by those who kill us to only be as valuable as the sheep they kill”
8:36	gmi0		rc://*/ta/man/translate/figs-abstractnouns	for slaughter	1	If your language does not use an abstract noun for the idea of **slaughter**, you could express the same idea in another way. Alternate translation: “to be slaughtered”
8:37	wytd		rc://*/ta/man/translate/grammar-connect-logic-contrast	But	1	**But** here indicates that what follows [8:37–39](../08/37.md) is the negative answer to the rhetorical questions in [8:35](../08/35.md). If you translated the rhetorical question in [8:35](../08/35.md) as a question, then here you could use a natural way in your language for introducing a negative answer to that question. If you changed the rhetorical question in [8:35](../08/35.md) to a statement, then here you could use a word that indicates strong contrast. Alternate translation: “No,” or “On the contrary,”
8:37	aii8		rc://*/ta/man/translate/figs-explicit	these things	1	Here, **these things** refers to the list of various types of suffering mentioned in [8:35](../08/35.md). If it would be helpful in your language, you could state this explicitly. Alternate translation: “these kinds of suffering”
8:37	iui3		rc://*/ta/man/translate/figs-metaphor	we are more than conquerors	1	Here, **more than conquerors** refers to those who have complete victory over their enemies. If it might be helpful in your language, you could express the meaning plainly. Alternate translation: “we have complete victory”
8:37	wcm6		rc://*/ta/man/translate/figs-explicit	the one having loved us	1	Here, **the one who loved us** could refer to: (1) Christ, as in [8:35](../08/35.md). Alternate translation: “through Christ, who loved us” (2) God, as in [8:39](../08/39.md). Alternate translation: “through God, who loved us”
8:38	fch1		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	**For** indicates that what follows this word explains what came before it. Here, it indicates that what follows in this verse and the next verse is an explanation of what Paul said in the previous verse. If it would be helpful in your language, you could use a different expression. Alternate translation: “In fact,”
8:38	dgky		rc://*/ta/man/translate/figs-activepassive	I am persuaded	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God convinced me”
8:38	ok7f		rc://*/ta/man/translate/figs-abstractnouns	death, & life, & governments, & powers	1	If your language does not use abstract nouns for the ideas of **death**, **life**, **governments**, or **powers**, you could express the same ideas in another way. Alternate translation: “being dead … being alive … those who govern … powerful things”
8:38	js9q		rc://*/ta/man/translate/figs-explicit	governments	1	Here, **governments** could refer to: (1) demons, which is usually how Paul uses this word ([1 Corinthians 15:24](../1co/15/24.md), [Ephesians 6:12](../eph/06/12.md)). Alternate translation: “ruling demons” (2) human kings and rulers. Alternate translation: “human rulers”
8:38	q7ti		rc://*/ta/man/translate/figs-explicit	powers	1	This could refer to: (1) demons with power, which is how Paul uses this word in [1 Corinthians 15:24](../1co/15/24.md) and [Ephesians 1:21](../eph/01/21.md). Alternate translation: “demonic powers” (2) human beings with power. Alternate translation: “powerful people”
8:39	ppaz		rc://*/ta/man/translate/figs-metonymy	height, & depth	1	Here, **height** refers to everything that exists above a person, and **depth** refers to everything that exists below a person. If it would be helpful in your language, you could use an equivalent expression or express the meaning plainly. Alternate translation: “everything that is above us … everything that is below us”
8:39	ajct		rc://*/ta/man/translate/figs-activepassive	any other created thing	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “any other thing that God has created”
8:39	sd7j		rc://*/ta/man/translate/figs-metaphor	will be able to separate us from the love of God	1	See how you translated the similar phrase in [8:35](../08/35.md).
8:39	fr5b		rc://*/ta/man/translate/figs-distinguish	which {is} in Christ Jesus	1	Here, **which** marks that Paul is giving further information about **the love of God**. If it would be helpful in your language, you could make the relationship between these phrases more clear. Alternate translation: “that is, the love of God in Christ Jesus”
